game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
18,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
18,8,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
18,9,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
18,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
19,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
20,5,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
20,6,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
20,7,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
20,8,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
20,9,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
20,10,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
21,5,1,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
22,5,1,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
23,5,1,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
24,5,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
24,6,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
24,7,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
24,8,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
24,9,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
24,10,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
25,5,1,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
26,5,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
26,6,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
26,7,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
26,8,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
26,9,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
26,10,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
27,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
27,6,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
27,7,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
27,8,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
27,9,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
27,10,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
28,5,1,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
29,5,1,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
30,5,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
30,6,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
30,7,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
30,8,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
30,9,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
30,10,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
31,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
32,5,6,I,I,2.125,"[('H', 0.87890625), ('I', 0.11962890625)]"
32,6,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
32,7,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
32,8,6,I,I,2.6875,"[('H', 0.93359375), ('I', 0.06787109375)]"
32,9,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
32,10,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
33,5,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
33,6,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
33,7,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
33,8,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
33,9,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
33,10,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
34,5,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
34,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
34,7,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
34,8,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
34,9,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
34,10,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
35,5,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
35,6,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
35,7,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
35,8,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
35,9,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
35,10,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
36,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
36,6,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
36,7,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
36,8,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
36,9,6,I,I,0.0086669921875,"[('I', 0.9921875), ('H', 0.0086669921875)]"
36,10,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
37,5,1,H,H,2.015625,"[('I', 0.8671875), ('H', 0.1328125)]"
38,5,1,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
39,5,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
39,6,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
39,7,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
39,8,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
39,9,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
39,10,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
40,5,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
40,6,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
40,7,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
40,8,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
40,9,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
40,10,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
41,5,1,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
42,5,1,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
43,5,1,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
44,5,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
44,6,6,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
44,7,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
44,8,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
44,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
44,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
45,5,1,H,H,2.34375,"[('I', 0.90625), ('H', 0.09619140625)]"
46,5,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
46,6,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
46,7,6,I,I,1.5,"[('H', 0.77734375), ('I', 0.22265625)]"
46,8,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
46,9,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
46,10,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
47,5,1,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
48,5,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
48,6,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
48,7,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
48,8,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
48,9,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
48,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
49,5,1,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
50,5,1,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
51,5,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
51,6,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
51,7,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
51,8,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
51,9,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
51,10,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
52,5,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
52,6,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
52,7,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
52,8,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
52,9,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
52,10,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
53,5,1,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
54,5,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
54,6,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
54,7,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
54,8,6,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
54,9,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
54,10,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
55,5,6,I,I,1.2265625,"[('H', 0.70703125), ('I', 0.29296875)]"
55,6,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
55,7,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
55,8,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
55,9,6,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
55,10,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
56,5,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
56,6,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
56,7,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
56,8,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
56,9,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
56,10,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
57,5,1,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
58,5,1,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
59,5,1,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
60,5,1,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
61,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
61,6,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
61,7,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
61,8,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
61,9,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
61,10,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
62,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
62,6,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
62,7,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
62,8,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
62,9,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
62,10,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
63,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
64,5,1,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
65,5,1,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
66,5,1,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
67,5,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
67,6,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
67,7,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
67,8,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
67,9,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
67,10,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
68,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
68,6,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
68,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
68,8,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
68,9,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
68,10,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
69,5,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
69,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
69,7,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
69,8,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
69,9,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
69,10,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
70,5,1,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
71,5,1,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
72,5,1,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
73,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
74,5,1,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
75,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
76,5,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
76,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
76,7,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
76,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
76,9,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
76,10,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
77,5,1,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
78,5,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
78,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
78,7,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
78,8,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
78,9,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
78,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
79,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
80,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
81,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
82,5,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
82,6,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
82,7,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
82,8,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
82,9,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
82,10,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
83,5,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
83,6,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
83,7,6,H,H,2.578125,"[('I', 0.92578125), ('H', 0.07568359375)]"
83,8,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
83,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
83,10,6,H,H,2.125,"[('I', 0.87890625), ('H', 0.11962890625)]"
84,5,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
84,6,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
84,7,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
84,8,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
84,9,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
84,10,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
85,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
85,6,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
85,7,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
85,8,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
85,9,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
85,10,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
86,5,1,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
87,5,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
87,6,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
87,7,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
87,8,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
87,9,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
87,10,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
88,5,1,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
89,5,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
89,6,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
89,7,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
89,8,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
89,9,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
89,10,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
90,5,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
90,6,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
90,7,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
90,8,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
90,9,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
90,10,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
91,5,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
91,6,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
91,7,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
91,8,6,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
