game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
25,6,6,I,I,0.00194549560546875,"[('I', 1.0), ('H', 0.00193023681640625)]"
25,7,6,I,I,0.000102996826171875,"[('I', 1.0), ('H', 7.486343383789062e-05)]"
25,8,6,I,I,0.0001316070556640625,"[('I', 1.0), ('H', 0.0001087188720703125)]"
25,9,6,I,I,0.002227783203125,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
25,10,6,I,I,0.000244140625,"[('I', 1.0), ('H', 0.00020313262939453125)]"
26,5,1,I,I,0.0125732421875,"[('I', 0.98828125), ('H', 0.0125732421875)]"
27,5,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
27,6,6,H,H,0.000720977783203125,"[('H', 1.0), ('I', 0.00070953369140625)]"
27,7,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
27,8,6,H,H,0.000820159912109375,"[('H', 1.0), ('I', 0.000804901123046875)]"
27,9,6,H,H,0.0009307861328125,"[('H', 1.0), ('I', 0.000911712646484375)]"
27,10,6,H,H,0.00250244140625,"[('H', 0.99609375), ('I', 0.002471923828125)]"
28,5,1,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
29,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
29,6,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
29,7,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
29,8,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
29,9,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
29,10,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
30,5,1,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
31,5,1,H,H,0.01611328125,"[('H', 0.984375), ('I', 0.015625)]"
32,5,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
32,6,6,H,H,0.000812530517578125,"[('H', 1.0), ('I', 0.000804901123046875)]"
32,7,6,H,H,0.000270843505859375,"[('H', 1.0), ('I', 0.0002613067626953125)]"
32,8,6,H,H,0.0003528594970703125,"[('H', 1.0), ('I', 0.000335693359375)]"
32,9,6,H,H,0.000255584716796875,"[('H', 1.0), ('I', 0.0002307891845703125)]"
32,10,6,H,H,0.000579833984375,"[('H', 1.0), ('I', 0.000553131103515625)]"
33,5,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
33,6,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
33,7,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
33,8,6,I,I,2.34375,"[('H', 0.90625), ('I', 0.09619140625)]"
33,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
33,10,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
34,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
35,5,1,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
36,5,6,I,I,6.25,"[('H', 1.0), ('I', 0.00193023681640625)]"
36,6,6,H,H,0.1806640625,"[('H', 0.8359375), ('I', 0.1640625)]"
36,7,6,H,H,0.000926971435546875,"[('H', 1.0), ('I', 0.000911712646484375)]"
36,8,6,H,H,0.000823974609375,"[('H', 1.0), ('I', 0.000804901123046875)]"
36,9,6,H,H,0.00064849853515625,"[('H', 1.0), ('I', 0.0006256103515625)]"
36,10,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
37,5,1,I,I,0.00011491775512695312,"[('I', 1.0), ('H', 0.0001087188720703125)]"
38,5,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
38,6,6,I,I,0.0019378662109375,"[('I', 1.0), ('H', 0.00193023681640625)]"
38,7,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
38,8,6,I,I,0.0005645751953125,"[('I', 1.0), ('H', 0.000553131103515625)]"
38,9,6,I,I,0.000396728515625,"[('I', 1.0), ('H', 0.0003795623779296875)]"
38,10,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
39,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
40,5,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
40,6,6,I,I,0.000919342041015625,"[('I', 1.0), ('H', 0.000911712646484375)]"
40,7,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
40,8,6,I,I,0.0009307861328125,"[('I', 1.0), ('H', 0.000911712646484375)]"
40,9,6,I,I,0.00408935546875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
40,10,6,I,I,0.004150390625,"[('I', 0.99609375), ('H', 0.00408935546875)]"
41,5,6,I,I,0.314453125,"[('I', 0.73046875), ('H', 0.26953125)]"
41,6,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
41,7,6,H,H,2.9375,"[('I', 0.9453125), ('H', 0.052978515625)]"
41,8,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
41,9,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
41,10,6,I,I,0.00250244140625,"[('I', 0.99609375), ('H', 0.002471923828125)]"
42,5,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
42,6,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
42,7,6,H,H,0.00024318695068359375,"[('H', 1.0), ('I', 0.0002307891845703125)]"
42,8,6,H,H,0.0002460479736328125,"[('H', 1.0), ('I', 0.0002307891845703125)]"
42,9,6,H,H,0.000164031982421875,"[('H', 1.0), ('I', 0.00014019012451171875)]"
42,10,6,H,H,0.0003604888916015625,"[('H', 1.0), ('I', 0.000335693359375)]"
43,5,1,I,I,0.0004405975341796875,"[('I', 1.0), ('H', 0.000431060791015625)]"
44,5,6,I,I,0.0001163482666015625,"[('I', 1.0), ('H', 0.0001087188720703125)]"
44,6,6,I,I,6.4849853515625e-05,"[('I', 1.0), ('H', 5.841255187988281e-05)]"
44,7,6,I,I,0.00015735626220703125,"[('I', 1.0), ('H', 0.00014019012451171875)]"
44,8,6,I,I,0.000652313232421875,"[('I', 1.0), ('H', 0.0006256103515625)]"
44,9,6,I,I,0.0004520416259765625,"[('I', 1.0), ('H', 0.000431060791015625)]"
44,10,6,I,I,0.001068115234375,"[('I', 1.0), ('H', 0.00102996826171875)]"
45,5,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
45,6,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
45,7,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
45,8,6,H,H,0.005950927734375,"[('H', 0.9921875), ('I', 0.005950927734375)]"
45,9,6,H,H,0.00057220458984375,"[('H', 1.0), ('I', 0.000553131103515625)]"
45,10,6,H,H,0.000743865966796875,"[('H', 1.0), ('I', 0.00070953369140625)]"
46,5,1,H,H,0.0008087158203125,"[('H', 1.0), ('I', 0.000804901123046875)]"
47,5,1,I,I,9.012222290039062e-05,"[('I', 1.0), ('H', 8.487701416015625e-05)]"
48,5,1,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
49,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
50,5,1,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
51,5,6,H,H,3.046875,"[('I', 0.953125), ('H', 0.047607421875)]"
51,6,6,I,I,1.5,"[('H', 0.77734375), ('I', 0.22265625)]"
51,7,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
51,8,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
51,9,6,I,I,0.0086669921875,"[('I', 0.9921875), ('H', 0.0086669921875)]"
51,10,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
52,5,6,H,H,0.00055694580078125,"[('H', 1.0), ('I', 0.000553131103515625)]"
52,6,6,H,H,0.00011348724365234375,"[('H', 1.0), ('I', 0.0001087188720703125)]"
52,7,6,H,H,0.00171661376953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
52,8,6,H,H,5.412101745605469e-05,"[('H', 1.0), ('I', 4.5299530029296875e-05)]"
52,9,6,H,H,0.0003662109375,"[('H', 1.0), ('I', 0.000335693359375)]"
52,10,6,H,H,0.000789642333984375,"[('H', 1.0), ('I', 0.00070953369140625)]"
53,5,1,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
54,5,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
54,6,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
54,7,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
54,8,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
54,9,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
54,10,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
55,5,6,I,I,0.0031890869140625,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
55,6,6,I,I,0.00011348724365234375,"[('I', 1.0), ('H', 0.0001087188720703125)]"
55,7,6,I,I,0.0031890869140625,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
55,8,6,I,I,0.002197265625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
55,9,6,I,I,0.000499725341796875,"[('I', 1.0), ('H', 0.00048828125)]"
55,10,6,I,I,0.001068115234375,"[('I', 1.0), ('H', 0.00102996826171875)]"
56,5,1,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
57,5,1,I,I,0.0028076171875,"[('I', 0.99609375), ('H', 0.0028076171875)]"
58,5,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
58,6,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
58,7,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
58,8,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
58,9,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
58,10,6,I,I,0.00151824951171875,"[('I', 1.0), ('H', 0.00150299072265625)]"
59,5,6,I,I,0.0001163482666015625,"[('I', 1.0), ('H', 0.0001087188720703125)]"
59,6,6,I,I,5.555152893066406e-05,"[('I', 1.0), ('H', 5.14984130859375e-05)]"
59,7,6,I,I,9.870529174804688e-05,"[('I', 1.0), ('H', 8.487701416015625e-05)]"
59,8,6,I,I,0.000644683837890625,"[('I', 1.0), ('H', 0.0006256103515625)]"
59,9,6,I,I,9.202957153320312e-05,"[('I', 1.0), ('H', 6.628036499023438e-05)]"
59,10,6,I,I,0.00035858154296875,"[('I', 1.0), ('H', 0.000335693359375)]"
60,5,1,I,I,0.001708984375,"[('I', 1.0), ('H', 0.00170135498046875)]"
61,5,1,I,I,0.00063323974609375,"[('I', 1.0), ('H', 0.0006256103515625)]"
62,5,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
62,6,6,I,I,0.0003490447998046875,"[('I', 1.0), ('H', 0.000335693359375)]"
62,7,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
62,8,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
62,9,6,I,I,0.0003528594970703125,"[('I', 1.0), ('H', 0.000335693359375)]"
62,10,6,I,I,0.0022125244140625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
63,5,6,I,I,0.000438690185546875,"[('I', 1.0), ('H', 0.000431060791015625)]"
63,6,6,I,I,3.981590270996094e-05,"[('I', 1.0), ('H', 3.528594970703125e-05)]"
63,7,6,I,I,0.000919342041015625,"[('I', 1.0), ('H', 0.000911712646484375)]"
63,8,6,I,I,0.0004405975341796875,"[('I', 1.0), ('H', 0.000431060791015625)]"
63,9,6,I,I,0.00016689300537109375,"[('I', 1.0), ('H', 0.0001583099365234375)]"
63,10,6,I,I,0.0010528564453125,"[('I', 1.0), ('H', 0.00102996826171875)]"
64,5,1,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
65,5,1,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
66,5,6,I,I,1.895427703857422e-05,"[('I', 1.0), ('H', 1.2993812561035156e-05)]"
66,6,6,I,I,0.001068115234375,"[('I', 1.0), ('H', 0.00102996826171875)]"
66,7,6,I,I,0.00028228759765625,"[('I', 1.0), ('H', 0.0002613067626953125)]"
66,8,6,I,I,0.0002460479736328125,"[('I', 1.0), ('H', 0.0002307891845703125)]"
66,9,6,I,I,0.00019359588623046875,"[('I', 1.0), ('H', 0.000179290771484375)]"
66,10,6,I,I,0.0003185272216796875,"[('I', 1.0), ('H', 0.0002613067626953125)]"
67,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
67,6,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
67,7,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
67,8,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
67,9,6,H,H,0.0022125244140625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
67,10,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
68,5,1,I,I,0.002197265625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
69,5,1,I,I,3.1948089599609375e-05,"[('I', 1.0), ('H', 2.4318695068359375e-05)]"
70,5,1,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
71,5,6,H,H,7.875,"[('I', 1.0), ('H', 0.0003795623779296875)]"
71,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
71,7,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
71,8,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
71,9,6,H,H,0.006744384765625,"[('H', 0.9921875), ('I', 0.006744384765625)]"
71,10,6,H,H,0.00074005126953125,"[('H', 1.0), ('I', 0.00070953369140625)]"
72,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
73,5,1,H,H,2.234375,"[('I', 0.89453125), ('H', 0.10693359375)]"
74,5,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
74,6,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
74,7,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
74,8,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
74,9,6,H,H,0.00133514404296875,"[('H', 1.0), ('I', 0.0013275146484375)]"
74,10,6,H,H,0.0059814453125,"[('H', 0.9921875), ('I', 0.005950927734375)]"
75,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
76,5,6,I,I,0.002197265625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
76,6,6,I,I,0.00010395050048828125,"[('I', 1.0), ('H', 9.632110595703125e-05)]"
76,7,6,I,I,0.0005645751953125,"[('I', 1.0), ('H', 0.000553131103515625)]"
76,8,6,I,I,0.000637054443359375,"[('I', 1.0), ('H', 0.0006256103515625)]"
76,9,6,I,I,0.001190185546875,"[('I', 1.0), ('H', 0.00116729736328125)]"
76,10,6,I,I,0.00022125244140625,"[('I', 1.0), ('H', 0.00020313262939453125)]"
77,5,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
77,6,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
77,7,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
77,8,6,H,H,0.00034332275390625,"[('H', 1.0), ('I', 0.000335693359375)]"
77,9,6,H,H,0.00092315673828125,"[('H', 1.0), ('I', 0.000911712646484375)]"
77,10,6,H,H,0.0028228759765625,"[('H', 0.99609375), ('I', 0.0028076171875)]"
78,5,6,I,I,0.005950927734375,"[('I', 0.9921875), ('H', 0.005950927734375)]"
78,6,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
78,7,6,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
78,8,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
78,9,6,I,I,0.002197265625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
78,10,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
79,5,1,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
80,5,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
80,6,6,I,I,0.00063323974609375,"[('I', 1.0), ('H', 0.0006256103515625)]"
80,7,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
80,8,6,I,I,0.01104736328125,"[('I', 0.98828125), ('H', 0.0111083984375)]"
80,9,6,I,I,0.0019378662109375,"[('I', 1.0), ('H', 0.00193023681640625)]"
80,10,6,I,I,0.001953125,"[('I', 1.0), ('H', 0.00193023681640625)]"
81,5,1,H,H,0.000713348388671875,"[('H', 1.0), ('I', 0.00070953369140625)]"
82,5,6,I,I,0.00762939453125,"[('I', 0.9921875), ('H', 0.00762939453125)]"
82,6,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
82,7,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
82,8,6,I,I,0.000713348388671875,"[('I', 1.0), ('H', 0.00070953369140625)]"
82,9,6,I,I,0.0028076171875,"[('I', 0.99609375), ('H', 0.0028076171875)]"
82,10,6,I,I,0.0009307861328125,"[('I', 1.0), ('H', 0.000911712646484375)]"
83,5,1,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
84,5,1,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
85,5,1,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
86,5,1,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
87,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
87,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
87,7,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
87,8,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
87,9,6,I,I,0.00151824951171875,"[('I', 1.0), ('H', 0.00150299072265625)]"
87,10,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
88,5,6,I,I,0.00016498565673828125,"[('I', 1.0), ('H', 0.0001583099365234375)]"
88,6,6,I,I,9.1552734375e-05,"[('I', 1.0), ('H', 6.628036499023438e-05)]"
88,7,6,I,I,6.4849853515625e-05,"[('I', 1.0), ('H', 4.5299530029296875e-05)]"
88,8,6,I,I,0.00014495849609375,"[('I', 1.0), ('H', 0.0001087188720703125)]"
88,9,6,I,I,0.0002536773681640625,"[('I', 1.0), ('H', 0.0002307891845703125)]"
88,10,6,I,I,0.0003871917724609375,"[('I', 1.0), ('H', 0.000335693359375)]"
89,5,1,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
90,5,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
90,6,6,H,H,6.375,"[('I', 1.0), ('H', 0.00170135498046875)]"
90,7,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
90,8,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
90,9,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
90,10,6,H,H,0.0019378662109375,"[('H', 1.0), ('I', 0.00193023681640625)]"
91,5,1,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
92,5,1,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
93,5,1,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
94,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
95,5,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
