participant_id,game,trial_index,ground_truth,nll,is_free,top2
7,16,4,H,0.0181884765625,False,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,16,5,H,0.06982421875,True,"[('H', 0.93359375), ('I', 0.06787109375)]"
7,16,6,H,0.01416015625,True,"[('H', 0.984375), ('I', 0.0142822265625)]"
7,16,7,H,0.0067138671875,True,"[('H', 0.9921875), ('I', 0.006744384765625)]"
7,16,8,H,0.0067138671875,True,"[('H', 0.9921875), ('I', 0.006744384765625)]"
7,16,9,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
7,16,10,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,17,1,H,1.40625,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
7,17,2,I,0.01104736328125,False,"[('I', 0.98828125), ('H', 0.0111083984375)]"
7,17,3,I,0.11279296875,False,"[('I', 0.89453125), ('H', 0.10693359375)]"
7,17,4,I,0.02978515625,False,"[('I', 0.96875), ('H', 0.029296875)]"
7,17,5,I,0.0067138671875,True,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,17,6,I,0.003173828125,True,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,17,7,I,0.002471923828125,True,"[('I', 0.99609375), ('H', 0.002471923828125)]"
7,17,8,I,0.00150299072265625,True,"[('I', 1.0), ('H', 0.00150299072265625)]"
7,17,9,I,0.0011749267578125,True,"[('I', 1.0), ('H', 0.00116729736328125)]"
7,17,10,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
7,18,1,H,1.40625,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
7,18,2,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
7,18,3,H,0.2255859375,False,"[('H', 0.796875), ('I', 0.201171875)]"
7,18,4,I,1.703125,False,"[('H', 0.81640625), ('I', 0.181640625)]"
7,18,5,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
7,18,6,H,0.201171875,True,"[('H', 0.81640625), ('I', 0.181640625)]"
7,18,7,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,18,8,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
7,18,9,I,0.00408935546875,True,"[('I', 0.99609375), ('H', 0.00408935546875)]"
7,18,10,I,0.0067138671875,True,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,19,1,I,0.003173828125,False,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,19,2,I,0.00150299072265625,False,"[('I', 1.0), ('H', 0.00150299072265625)]"
7,19,3,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,19,4,I,0.38671875,False,"[('I', 0.6796875), ('H', 0.3203125)]"
7,19,5,I,0.126953125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
7,19,6,I,0.2255859375,True,"[('I', 0.796875), ('H', 0.201171875)]"
7,19,7,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
7,19,8,H,2.015625,True,"[('I', 0.8671875), ('H', 0.1328125)]"
7,19,9,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,19,10,H,0.0052490234375,True,"[('H', 0.99609375), ('I', 0.0052490234375)]"
7,20,1,H,0.003173828125,False,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
7,20,2,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,20,3,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,20,4,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
7,20,5,H,0.02978515625,True,"[('H', 0.96875), ('I', 0.029296875)]"
7,21,1,H,0.0052490234375,False,"[('H', 0.99609375), ('I', 0.0052490234375)]"
7,21,2,H,0.0052490234375,False,"[('H', 0.99609375), ('I', 0.0052490234375)]"
7,21,3,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
7,21,4,H,0.01416015625,False,"[('H', 0.984375), ('I', 0.0142822265625)]"
7,21,5,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,22,1,H,3.53125,False,"[('I', 0.96875), ('H', 0.029296875)]"
7,22,2,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
7,22,3,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,22,4,I,0.01416015625,False,"[('I', 0.984375), ('H', 0.0142822265625)]"
7,22,5,I,0.0052490234375,True,"[('I', 0.99609375), ('H', 0.0052490234375)]"
7,22,6,I,0.0181884765625,True,"[('I', 0.98046875), ('H', 0.0177001953125)]"
7,22,7,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
7,22,8,H,0.201171875,True,"[('H', 0.81640625), ('I', 0.181640625)]"
7,22,9,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
7,22,10,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,23,1,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,23,2,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
7,23,3,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
7,23,4,H,0.7578125,False,"[('I', 0.53125), ('H', 0.46875)]"
7,23,5,H,0.7578125,True,"[('I', 0.53125), ('H', 0.46875)]"
7,23,6,H,0.16015625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
7,23,7,H,0.2255859375,True,"[('H', 0.796875), ('I', 0.201171875)]"
7,23,8,I,0.69140625,True,"[('I', 0.5), ('H', 0.5)]"
7,23,9,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
7,23,10,I,0.01416015625,True,"[('I', 0.984375), ('H', 0.0142822265625)]"
7,24,1,I,0.00193023681640625,False,"[('I', 1.0), ('H', 0.00193023681640625)]"
7,24,2,I,0.003173828125,False,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,24,3,I,0.00150299072265625,False,"[('I', 1.0), ('H', 0.00150299072265625)]"
7,24,4,I,0.00150299072265625,False,"[('I', 1.0), ('H', 0.00150299072265625)]"
7,24,5,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
7,24,6,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,24,7,H,0.048583984375,True,"[('H', 0.953125), ('I', 0.047607421875)]"
7,24,8,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,24,9,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,24,10,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
7,25,1,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
7,25,2,H,0.28125,False,"[('H', 0.75390625), ('I', 0.2451171875)]"
7,25,3,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
7,25,4,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
7,25,5,I,0.01104736328125,True,"[('I', 0.98828125), ('H', 0.0111083984375)]"
7,25,6,H,2.125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
7,25,7,I,0.0380859375,True,"[('I', 0.9609375), ('H', 0.03759765625)]"
7,25,8,I,0.0181884765625,True,"[('I', 0.98046875), ('H', 0.0177001953125)]"
7,25,9,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
7,25,10,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
7,26,1,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
7,26,2,I,0.0181884765625,False,"[('I', 0.98046875), ('H', 0.0177001953125)]"
7,26,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
7,26,4,I,0.0181884765625,False,"[('I', 0.98046875), ('H', 0.0177001953125)]"
7,26,5,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
7,26,6,I,0.126953125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
7,26,7,I,0.01104736328125,True,"[('I', 0.98828125), ('H', 0.0111083984375)]"
7,26,8,I,0.0031890869140625,True,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,26,9,I,0.00408935546875,True,"[('I', 0.99609375), ('H', 0.00408935546875)]"
7,26,10,I,0.0052490234375,True,"[('I', 0.99609375), ('H', 0.0052490234375)]"
7,27,1,I,0.00408935546875,False,"[('I', 0.99609375), ('H', 0.00408935546875)]"
7,27,2,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
7,27,3,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
7,27,4,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,27,5,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
7,27,6,I,0.003173828125,True,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,27,7,I,0.0067138671875,True,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,27,8,I,0.0031890869140625,True,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,27,9,I,0.0181884765625,True,"[('I', 0.98046875), ('H', 0.0177001953125)]"
7,27,10,I,0.023193359375,True,"[('I', 0.9765625), ('H', 0.023193359375)]"
7,28,1,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,28,2,I,0.57421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
7,28,3,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
7,28,4,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
7,28,5,I,1.703125,True,"[('H', 0.81640625), ('I', 0.181640625)]"
7,28,6,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
7,28,7,I,2.015625,True,"[('H', 0.8671875), ('I', 0.1328125)]"
7,28,8,H,0.201171875,True,"[('H', 0.81640625), ('I', 0.181640625)]"
7,28,9,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
7,28,10,H,0.0888671875,True,"[('H', 0.9140625), ('I', 0.08447265625)]"
7,29,1,I,0.8984375,False,"[('H', 0.59375), ('I', 0.40625)]"
7,29,2,H,0.4296875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
7,29,3,I,2.015625,False,"[('H', 0.8671875), ('I', 0.1328125)]"
7,29,4,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
7,29,5,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
7,30,1,I,1.0546875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
7,30,2,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
7,30,3,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
7,30,4,I,0.00408935546875,False,"[('I', 0.99609375), ('H', 0.00408935546875)]"
7,30,5,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
7,31,1,I,0.01416015625,False,"[('I', 0.984375), ('H', 0.0142822265625)]"
7,31,2,I,0.0052490234375,False,"[('I', 0.99609375), ('H', 0.0052490234375)]"
7,31,3,I,0.003173828125,False,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
7,31,4,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,31,5,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,32,1,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,32,2,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
7,32,3,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,32,4,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
7,32,5,H,1.6015625,True,"[('I', 0.796875), ('H', 0.201171875)]"
7,33,1,H,0.3125,False,"[('H', 0.73046875), ('I', 0.26953125)]"
7,33,2,H,0.251953125,False,"[('H', 0.77734375), ('I', 0.22265625)]"
7,33,3,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
7,33,4,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
7,33,5,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,34,1,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,34,2,H,0.28125,False,"[('H', 0.75390625), ('I', 0.2451171875)]"
7,34,3,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
7,34,4,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
7,34,5,H,0.28125,True,"[('H', 0.75390625), ('I', 0.2451171875)]"
7,34,6,H,0.201171875,True,"[('H', 0.81640625), ('I', 0.181640625)]"
7,34,7,H,0.0791015625,True,"[('H', 0.92578125), ('I', 0.07568359375)]"
7,34,8,H,0.02978515625,True,"[('H', 0.96875), ('I', 0.029296875)]"
7,34,9,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
7,34,10,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
7,35,1,I,0.474609375,False,"[('I', 0.62109375), ('H', 0.37890625)]"
7,35,2,H,0.7578125,False,"[('I', 0.53125), ('H', 0.46875)]"
7,35,3,H,0.8984375,False,"[('I', 0.59375), ('H', 0.40625)]"
7,35,4,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
7,35,5,H,0.06201171875,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
7,35,6,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
7,35,7,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
7,35,8,I,0.0181884765625,True,"[('I', 0.98046875), ('H', 0.0177001953125)]"
7,35,9,I,0.00193023681640625,True,"[('I', 1.0), ('H', 0.00193023681640625)]"
7,35,10,I,0.000911712646484375,True,"[('I', 1.0), ('H', 0.000911712646484375)]"
7,36,1,I,0.0024871826171875,False,"[('I', 0.99609375), ('H', 0.002471923828125)]"
7,36,2,I,0.01104736328125,False,"[('I', 0.98828125), ('H', 0.0111083984375)]"
7,36,3,I,0.02978515625,False,"[('I', 0.96875), ('H', 0.029296875)]"
7,36,4,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,36,5,I,0.01104736328125,True,"[('I', 0.98828125), ('H', 0.0111083984375)]"
7,37,1,I,0.0067138671875,False,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,37,2,I,0.01416015625,False,"[('I', 0.984375), ('H', 0.0142822265625)]"
7,37,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
7,37,4,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
7,37,5,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
7,37,6,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
7,37,7,I,0.0067138671875,True,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,37,8,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
7,37,9,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
7,37,10,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,38,1,H,0.06201171875,False,"[('H', 0.94140625), ('I', 0.06005859375)]"
7,38,2,H,0.11279296875,False,"[('H', 0.89453125), ('I', 0.10693359375)]"
7,38,3,H,0.0380859375,False,"[('H', 0.9609375), ('I', 0.03759765625)]"
7,38,4,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,38,5,H,0.00860595703125,True,"[('H', 0.9921875), ('I', 0.0086669921875)]"
7,38,6,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,38,7,H,1.703125,True,"[('I', 0.81640625), ('H', 0.181640625)]"
7,38,8,H,0.06201171875,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
7,38,9,H,0.00860595703125,True,"[('H', 0.9921875), ('I', 0.0086669921875)]"
7,38,10,H,0.01104736328125,True,"[('H', 0.98828125), ('I', 0.0111083984375)]"
7,39,1,H,0.0052490234375,False,"[('H', 0.99609375), ('I', 0.0052490234375)]"
7,39,2,H,0.0024871826171875,False,"[('H', 0.99609375), ('I', 0.002471923828125)]"
7,39,3,H,0.00408935546875,False,"[('H', 0.99609375), ('I', 0.00408935546875)]"
7,39,4,H,0.00408935546875,False,"[('H', 0.99609375), ('I', 0.00408935546875)]"
7,39,5,H,1.2265625,True,"[('I', 0.70703125), ('H', 0.29296875)]"
7,39,6,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
7,39,7,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
7,39,8,H,0.02978515625,True,"[('H', 0.96875), ('I', 0.029296875)]"
7,39,9,H,0.06201171875,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
7,39,10,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
7,40,1,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
7,40,2,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
7,40,3,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
7,40,4,I,0.0067138671875,False,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,40,5,I,0.0233154296875,True,"[('I', 0.9765625), ('H', 0.023193359375)]"
7,40,6,I,0.0067138671875,True,"[('I', 0.9921875), ('H', 0.006744384765625)]"
7,40,7,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
7,40,8,I,0.0031890869140625,True,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
