participant_id,game,trial_index,ground_truth,nll,is_free,top2
31,7,1,H,0.0181884765625,False,"[('H', 0.98046875), ('I', 0.0177001953125)]"
31,7,2,H,3.28125,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,7,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,7,4,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,7,5,H,0.8984375,True,"[('I', 0.59375), ('H', 0.40625)]"
31,8,1,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,8,2,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,8,3,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,8,4,I,0.4296875,False,"[('I', 0.65234375), ('H', 0.34765625)]"
31,8,5,I,0.1796875,True,"[('I', 0.8359375), ('H', 0.1640625)]"
31,9,1,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,9,2,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,9,3,I,0.34765625,False,"[('I', 0.70703125), ('H', 0.29296875)]"
31,9,4,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,9,5,I,0.0380859375,True,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,10,1,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,10,2,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,10,3,I,0.474609375,False,"[('I', 0.62109375), ('H', 0.37890625)]"
31,10,4,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,10,5,I,0.01416015625,True,"[('I', 0.984375), ('H', 0.0142822265625)]"
31,10,6,H,1.703125,True,"[('I', 0.81640625), ('H', 0.181640625)]"
31,10,7,I,0.4296875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
31,10,8,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,10,9,I,0.5234375,True,"[('I', 0.59375), ('H', 0.40625)]"
31,10,10,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,11,1,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,11,2,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,11,3,H,0.8984375,False,"[('I', 0.59375), ('H', 0.40625)]"
31,11,4,H,0.3125,False,"[('H', 0.73046875), ('I', 0.26953125)]"
31,11,5,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
31,12,1,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
31,12,2,H,0.0181884765625,False,"[('H', 0.98046875), ('I', 0.0177001953125)]"
31,12,3,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,12,4,H,0.0380859375,False,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,12,5,H,0.048583984375,True,"[('H', 0.953125), ('I', 0.047607421875)]"
31,12,6,H,0.02978515625,True,"[('H', 0.96875), ('I', 0.029296875)]"
31,12,7,H,0.00860595703125,True,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,12,8,H,0.0067138671875,True,"[('H', 0.9921875), ('I', 0.006744384765625)]"
31,12,9,H,0.0791015625,True,"[('H', 0.92578125), ('I', 0.07568359375)]"
31,12,10,H,0.00860595703125,True,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,13,1,H,0.0181884765625,False,"[('H', 0.98046875), ('I', 0.0177001953125)]"
31,13,2,H,0.00408935546875,False,"[('H', 0.99609375), ('I', 0.00408935546875)]"
31,13,3,H,0.0024871826171875,False,"[('H', 0.99609375), ('I', 0.002471923828125)]"
31,13,4,H,0.00150299072265625,False,"[('H', 1.0), ('I', 0.00150299072265625)]"
31,13,5,I,0.28125,True,"[('I', 0.75390625), ('H', 0.2451171875)]"
31,14,1,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,14,2,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,14,3,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,14,4,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,14,5,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
31,15,1,H,0.251953125,False,"[('H', 0.77734375), ('I', 0.22265625)]"
31,15,2,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
31,15,3,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
31,15,4,H,0.01416015625,False,"[('H', 0.984375), ('I', 0.0142822265625)]"
31,15,5,H,0.00860595703125,True,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,15,6,H,0.0067138671875,True,"[('H', 0.9921875), ('I', 0.006744384765625)]"
31,15,7,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
31,15,8,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
31,15,9,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,15,10,I,0.0233154296875,True,"[('I', 0.9765625), ('H', 0.023193359375)]"
31,16,1,I,0.01416015625,False,"[('I', 0.984375), ('H', 0.0142822265625)]"
31,16,2,I,0.01104736328125,False,"[('I', 0.98828125), ('H', 0.0111083984375)]"
31,16,3,I,0.0052490234375,False,"[('I', 0.99609375), ('H', 0.0052490234375)]"
31,16,4,H,0.474609375,False,"[('H', 0.62109375), ('I', 0.37890625)]"
31,16,5,I,2.125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
31,17,1,H,0.0380859375,False,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,17,2,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,17,3,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
31,17,4,H,0.00408935546875,False,"[('H', 0.99609375), ('I', 0.00408935546875)]"
31,17,5,I,0.01416015625,True,"[('I', 0.984375), ('H', 0.0142822265625)]"
31,18,1,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,18,2,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
31,18,3,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,18,4,H,0.0031890869140625,False,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
31,18,5,H,0.0031890869140625,True,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
31,18,6,H,0.00193023681640625,True,"[('H', 1.0), ('I', 0.00193023681640625)]"
31,18,7,I,0.126953125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,18,8,I,0.0181884765625,True,"[('I', 0.98046875), ('H', 0.0177001953125)]"
31,18,9,I,0.01104736328125,True,"[('I', 0.98828125), ('H', 0.0111083984375)]"
31,18,10,I,0.00408935546875,True,"[('I', 0.99609375), ('H', 0.00408935546875)]"
31,19,1,I,0.002471923828125,False,"[('I', 0.99609375), ('H', 0.002471923828125)]"
31,19,2,I,0.002471923828125,False,"[('I', 0.99609375), ('H', 0.002471923828125)]"
31,19,3,I,0.2255859375,False,"[('I', 0.796875), ('H', 0.201171875)]"
31,19,4,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,19,5,H,0.69140625,True,"[('I', 0.5), ('H', 0.5)]"
31,19,6,I,1.0546875,True,"[('H', 0.65234375), ('I', 0.34765625)]"
31,19,7,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
31,19,8,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,19,9,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,19,10,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
31,20,1,I,0.28125,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
31,20,2,H,1.8046875,False,"[('I', 0.8359375), ('H', 0.1640625)]"
31,20,3,I,0.11279296875,False,"[('I', 0.89453125), ('H', 0.10693359375)]"
31,20,4,H,1.8046875,False,"[('I', 0.8359375), ('H', 0.1640625)]"
31,20,5,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,20,6,I,0.11279296875,True,"[('I', 0.89453125), ('H', 0.10693359375)]"
31,20,7,H,0.11279296875,True,"[('H', 0.89453125), ('I', 0.10693359375)]"
31,20,8,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
31,20,9,I,2.34375,True,"[('H', 0.90625), ('I', 0.09619140625)]"
31,20,10,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,21,1,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
31,21,2,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,21,3,H,0.0052490234375,False,"[('H', 0.99609375), ('I', 0.0052490234375)]"
31,21,4,H,0.82421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
31,21,5,H,2.234375,True,"[('I', 0.89453125), ('H', 0.10693359375)]"
31,21,6,I,0.2255859375,True,"[('I', 0.796875), ('H', 0.201171875)]"
31,21,7,H,1.5,True,"[('I', 0.77734375), ('H', 0.22265625)]"
31,21,8,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,21,9,I,0.1796875,True,"[('I', 0.8359375), ('H', 0.1640625)]"
31,21,10,H,0.201171875,True,"[('H', 0.81640625), ('I', 0.181640625)]"
31,22,1,H,0.4296875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
31,22,2,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
31,22,3,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
31,22,4,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
31,22,5,I,3.53125,True,"[('H', 0.96875), ('I', 0.029296875)]"
31,22,6,H,0.048583984375,True,"[('H', 0.953125), ('I', 0.047607421875)]"
31,22,7,H,0.06201171875,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
31,22,8,H,0.0791015625,True,"[('H', 0.92578125), ('I', 0.07568359375)]"
31,22,9,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,22,10,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,23,1,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
31,23,2,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,23,3,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,23,4,I,0.02978515625,False,"[('I', 0.96875), ('H', 0.029296875)]"
31,23,5,H,0.28125,True,"[('H', 0.75390625), ('I', 0.2451171875)]"
31,23,6,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
31,23,7,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
31,23,8,H,0.201171875,True,"[('H', 0.81640625), ('I', 0.181640625)]"
31,23,9,H,0.16015625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,23,10,H,0.474609375,True,"[('H', 0.62109375), ('I', 0.37890625)]"
31,24,1,H,0.57421875,False,"[('H', 0.5625), ('I', 0.439453125)]"
31,24,2,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
31,24,3,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
31,24,4,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
31,24,5,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,24,6,H,0.01416015625,True,"[('H', 0.984375), ('I', 0.0142822265625)]"
31,24,7,H,0.01104736328125,True,"[('H', 0.98828125), ('I', 0.0111083984375)]"
31,24,8,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
31,24,9,H,0.82421875,True,"[('I', 0.5625), ('H', 0.439453125)]"
31,24,10,I,1.0546875,True,"[('H', 0.65234375), ('I', 0.34765625)]"
31,25,1,H,0.28125,False,"[('H', 0.75390625), ('I', 0.2451171875)]"
31,25,2,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
31,25,3,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
31,25,4,H,3.046875,False,"[('I', 0.953125), ('H', 0.047607421875)]"
31,25,5,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,26,1,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
31,26,2,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
31,26,3,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
31,26,4,I,0.0067138671875,False,"[('I', 0.9921875), ('H', 0.006744384765625)]"
31,26,5,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,27,1,I,0.38671875,False,"[('I', 0.6796875), ('H', 0.3203125)]"
31,27,2,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
31,27,3,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
31,27,4,H,0.34765625,False,"[('H', 0.70703125), ('I', 0.29296875)]"
31,27,5,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
31,28,1,H,0.11279296875,False,"[('H', 0.89453125), ('I', 0.10693359375)]"
31,28,2,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,28,3,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,28,4,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
31,28,5,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,29,1,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,29,2,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
31,29,3,I,0.0233154296875,False,"[('I', 0.9765625), ('H', 0.023193359375)]"
31,29,4,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
31,29,5,H,0.02978515625,True,"[('H', 0.96875), ('I', 0.029296875)]"
31,30,1,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,30,2,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,30,3,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,30,4,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,30,5,H,1.5,True,"[('I', 0.77734375), ('H', 0.22265625)]"
31,31,1,H,1.3125,False,"[('I', 0.73046875), ('H', 0.26953125)]"
31,31,2,H,0.97265625,False,"[('I', 0.62109375), ('H', 0.37890625)]"
31,31,3,I,0.57421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
31,31,4,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,31,5,I,0.5234375,True,"[('I', 0.59375), ('H', 0.40625)]"
31,31,6,I,0.126953125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,31,7,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
31,31,8,I,3.046875,True,"[('H', 0.953125), ('I', 0.047607421875)]"
31,31,9,H,0.16015625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,31,10,H,0.01416015625,True,"[('H', 0.984375), ('I', 0.0142822265625)]"
31,32,1,H,0.00408935546875,False,"[('H', 0.99609375), ('I', 0.00408935546875)]"
31,32,2,H,0.0031890869140625,False,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
31,32,3,H,0.01416015625,False,"[('H', 0.984375), ('I', 0.0142822265625)]"
31,32,4,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
31,32,5,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,33,1,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,33,2,H,0.01416015625,False,"[('H', 0.984375), ('I', 0.0142822265625)]"
31,33,3,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,33,4,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
31,33,5,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,33,6,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,33,7,H,1.5,True,"[('I', 0.77734375), ('H', 0.22265625)]"
31,33,8,I,0.28125,True,"[('I', 0.75390625), ('H', 0.2451171875)]"
31,33,9,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,33,10,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
31,34,1,I,0.02978515625,False,"[('I', 0.96875), ('H', 0.029296875)]"
31,34,2,I,0.00860595703125,False,"[('I', 0.9921875), ('H', 0.0086669921875)]"
31,34,3,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
31,34,4,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,34,5,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
31,34,6,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
31,34,7,I,0.0380859375,True,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,34,8,I,0.00860595703125,True,"[('I', 0.9921875), ('H', 0.0086669921875)]"
31,34,9,H,0.16015625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,34,10,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
31,35,1,H,2.125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,35,2,I,0.4296875,False,"[('I', 0.65234375), ('H', 0.34765625)]"
31,35,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,35,4,H,2.578125,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,35,5,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,36,1,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,36,2,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,36,3,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
31,36,4,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
31,36,5,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,36,6,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
31,36,7,H,0.01416015625,True,"[('H', 0.984375), ('I', 0.0142822265625)]"
31,36,8,H,0.0052490234375,True,"[('H', 0.99609375), ('I', 0.0052490234375)]"
31,36,9,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,36,10,H,0.01104736328125,True,"[('H', 0.98828125), ('I', 0.0111083984375)]"
31,37,1,H,0.0380859375,False,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,37,2,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
31,37,3,I,0.02978515625,False,"[('I', 0.96875), ('H', 0.029296875)]"
31,37,4,I,0.57421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
31,37,5,H,1.703125,True,"[('I', 0.81640625), ('H', 0.181640625)]"
31,37,6,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,37,7,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
31,37,8,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
31,37,9,I,0.01104736328125,True,"[('I', 0.98828125), ('H', 0.0111083984375)]"
31,37,10,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,38,1,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
31,38,2,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
31,38,3,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,38,4,H,3.53125,False,"[('I', 0.96875), ('H', 0.029296875)]"
31,38,5,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,39,1,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
31,39,2,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
31,39,3,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,39,4,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
31,39,5,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,39,6,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
31,39,7,I,0.0380859375,True,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,39,8,I,1.140625,True,"[('H', 0.6796875), ('I', 0.3203125)]"
31,39,9,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
31,39,10,H,0.048583984375,True,"[('H', 0.953125), ('I', 0.047607421875)]"
31,40,1,H,0.0380859375,False,"[('H', 0.9609375), ('I', 0.03759765625)]"
31,40,2,I,3.046875,False,"[('H', 0.953125), ('I', 0.047607421875)]"
31,40,3,I,1.8046875,False,"[('H', 0.8359375), ('I', 0.1640625)]"
31,40,4,I,0.5234375,False,"[('I', 0.59375), ('H', 0.40625)]"
31,40,5,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,41,1,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,41,2,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
31,41,3,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,41,4,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
31,41,5,H,2.125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
31,41,6,H,1.703125,True,"[('I', 0.81640625), ('H', 0.181640625)]"
31,41,7,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
31,41,8,I,1.9140625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,41,9,I,0.7578125,True,"[('H', 0.53125), ('I', 0.46875)]"
31,41,10,H,0.6328125,True,"[('H', 0.53125), ('I', 0.46875)]"
31,42,1,H,0.3125,False,"[('H', 0.73046875), ('I', 0.26953125)]"
31,42,2,I,1.2265625,False,"[('H', 0.70703125), ('I', 0.29296875)]"
31,42,3,H,0.38671875,False,"[('H', 0.6796875), ('I', 0.3203125)]"
31,42,4,H,0.2255859375,False,"[('H', 0.796875), ('I', 0.201171875)]"
31,42,5,I,0.28125,True,"[('I', 0.75390625), ('H', 0.2451171875)]"
31,43,1,I,0.4296875,False,"[('I', 0.65234375), ('H', 0.34765625)]"
31,43,2,H,0.97265625,False,"[('I', 0.62109375), ('H', 0.37890625)]"
31,43,3,H,0.5234375,False,"[('H', 0.59375), ('I', 0.40625)]"
31,43,4,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
31,43,5,H,0.28125,True,"[('H', 0.75390625), ('I', 0.2451171875)]"
31,43,6,H,0.34765625,True,"[('H', 0.70703125), ('I', 0.29296875)]"
31,43,7,H,1.140625,True,"[('I', 0.6796875), ('H', 0.3203125)]"
31,43,8,I,0.38671875,True,"[('I', 0.6796875), ('H', 0.3203125)]"
31,43,9,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
31,43,10,I,0.34765625,True,"[('I', 0.70703125), ('H', 0.29296875)]"
31,44,1,H,1.6015625,False,"[('I', 0.796875), ('H', 0.201171875)]"
31,44,2,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
31,44,3,I,0.34765625,False,"[('I', 0.70703125), ('H', 0.29296875)]"
31,44,4,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
31,44,5,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
31,44,6,I,0.38671875,True,"[('I', 0.6796875), ('H', 0.3203125)]"
31,44,7,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
31,44,8,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
