participant_id,game,trial_index,ground_truth,nll,is_free,top2
2,4,2,I,1.0546875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,4,3,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
2,4,4,I,0.8984375,False,"[('H', 0.59375), ('I', 0.40625)]"
2,4,5,I,0.4296875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,4,6,H,1.5,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,4,7,I,0.38671875,True,"[('I', 0.6796875), ('H', 0.3203125)]"
2,4,8,I,0.16015625,True,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,4,9,H,1.2265625,True,"[('I', 0.70703125), ('H', 0.29296875)]"
2,4,10,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
2,5,1,H,0.28125,False,"[('H', 0.75390625), ('I', 0.2451171875)]"
2,5,2,I,0.97265625,False,"[('H', 0.62109375), ('I', 0.37890625)]"
2,5,3,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,5,4,H,0.06201171875,False,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,5,5,H,0.06201171875,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,6,1,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,6,2,H,0.251953125,False,"[('H', 0.77734375), ('I', 0.22265625)]"
2,6,3,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
2,6,4,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
2,6,5,H,0.02978515625,True,"[('H', 0.96875), ('I', 0.029296875)]"
2,6,6,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
2,6,7,H,0.01104736328125,True,"[('H', 0.98828125), ('I', 0.0111083984375)]"
2,6,8,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
2,6,9,H,0.16015625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,6,10,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,7,1,H,0.0380859375,False,"[('H', 0.9609375), ('I', 0.03759765625)]"
2,7,2,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
2,7,3,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
2,7,4,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
2,7,5,H,1.140625,True,"[('I', 0.6796875), ('H', 0.3203125)]"
2,8,1,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,8,2,H,1.40625,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,8,3,I,0.2255859375,False,"[('I', 0.796875), ('H', 0.201171875)]"
2,8,4,H,1.140625,False,"[('I', 0.6796875), ('H', 0.3203125)]"
2,8,5,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
2,9,1,H,0.251953125,False,"[('H', 0.77734375), ('I', 0.22265625)]"
2,9,2,H,1.40625,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,9,3,I,0.6328125,False,"[('I', 0.53125), ('H', 0.46875)]"
2,9,4,H,0.2255859375,False,"[('H', 0.796875), ('I', 0.201171875)]"
2,9,5,H,0.69140625,True,"[('I', 0.5), ('H', 0.5)]"
2,9,6,I,0.6328125,True,"[('I', 0.53125), ('H', 0.46875)]"
2,9,7,I,0.97265625,True,"[('H', 0.62109375), ('I', 0.37890625)]"
2,9,8,I,0.57421875,True,"[('I', 0.5625), ('H', 0.439453125)]"
2,9,9,H,0.97265625,True,"[('I', 0.62109375), ('H', 0.37890625)]"
2,9,10,I,0.142578125,True,"[('I', 0.8671875), ('H', 0.1328125)]"
2,10,1,I,0.3125,False,"[('I', 0.73046875), ('H', 0.26953125)]"
2,10,2,I,0.7578125,False,"[('H', 0.53125), ('I', 0.46875)]"
2,10,3,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
2,10,4,I,0.0181884765625,False,"[('I', 0.98046875), ('H', 0.0177001953125)]"
2,10,5,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,10,6,I,0.38671875,True,"[('I', 0.6796875), ('H', 0.3203125)]"
2,10,7,H,1.0546875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,10,8,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,10,9,I,0.4296875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,10,10,H,0.4296875,True,"[('H', 0.65234375), ('I', 0.34765625)]"
2,11,1,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
2,11,2,I,1.0546875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,11,3,I,0.57421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
2,11,4,I,0.3125,False,"[('I', 0.73046875), ('H', 0.26953125)]"
2,11,5,I,0.1796875,True,"[('I', 0.8359375), ('H', 0.1640625)]"
2,12,1,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,12,2,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,12,3,I,2.8125,False,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,12,4,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
2,12,5,I,0.38671875,True,"[('I', 0.6796875), ('H', 0.3203125)]"
2,12,6,I,0.6328125,True,"[('I', 0.53125), ('H', 0.46875)]"
2,12,7,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
2,12,8,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,12,9,I,0.01104736328125,True,"[('I', 0.98828125), ('H', 0.0111083984375)]"
2,12,10,H,0.82421875,True,"[('I', 0.5625), ('H', 0.439453125)]"
2,13,1,H,0.5234375,False,"[('H', 0.59375), ('I', 0.40625)]"
2,13,2,I,0.474609375,False,"[('I', 0.62109375), ('H', 0.37890625)]"
2,13,3,H,0.474609375,False,"[('H', 0.62109375), ('I', 0.37890625)]"
2,13,4,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,13,5,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
2,14,1,I,0.0181884765625,False,"[('I', 0.98046875), ('H', 0.0177001953125)]"
2,14,2,H,1.40625,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,14,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,14,4,I,0.28125,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,14,5,I,2.34375,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,14,6,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
2,14,7,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,14,8,H,0.7578125,True,"[('I', 0.53125), ('H', 0.46875)]"
2,14,9,H,0.4296875,True,"[('H', 0.65234375), ('I', 0.34765625)]"
2,14,10,H,0.3125,True,"[('H', 0.73046875), ('I', 0.26953125)]"
2,15,1,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
2,15,2,H,0.06201171875,False,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,15,3,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
2,15,4,I,0.34765625,False,"[('I', 0.70703125), ('H', 0.29296875)]"
2,15,5,I,0.4296875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,16,1,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,16,2,H,3.046875,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,16,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,16,4,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,16,5,I,0.4296875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,16,6,I,0.1796875,True,"[('I', 0.8359375), ('H', 0.1640625)]"
2,16,7,I,0.2255859375,True,"[('I', 0.796875), ('H', 0.201171875)]"
2,16,8,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,16,9,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,16,10,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
2,17,1,H,0.0791015625,False,"[('H', 0.92578125), ('I', 0.07568359375)]"
2,17,2,H,0.02978515625,False,"[('H', 0.96875), ('I', 0.029296875)]"
2,17,3,H,0.00860595703125,False,"[('H', 0.9921875), ('I', 0.0086669921875)]"
2,17,4,H,0.0067138671875,False,"[('H', 0.9921875), ('I', 0.006744384765625)]"
2,17,5,H,0.00193023681640625,True,"[('H', 1.0), ('I', 0.00193023681640625)]"
2,17,6,H,0.0031890869140625,True,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
2,17,7,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,17,8,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,17,9,I,0.2255859375,True,"[('I', 0.796875), ('H', 0.201171875)]"
2,17,10,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,18,1,H,1.9140625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,18,2,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,18,3,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,18,4,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,18,5,H,0.34765625,True,"[('H', 0.70703125), ('I', 0.29296875)]"
2,19,1,I,0.474609375,False,"[('I', 0.62109375), ('H', 0.37890625)]"
2,19,2,H,0.3125,False,"[('H', 0.73046875), ('I', 0.26953125)]"
2,19,3,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,19,4,I,1.2265625,False,"[('H', 0.70703125), ('I', 0.29296875)]"
2,19,5,H,0.69140625,True,"[('I', 0.5), ('H', 0.5)]"
2,19,6,H,0.0791015625,True,"[('H', 0.92578125), ('I', 0.07568359375)]"
2,19,7,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
2,19,8,H,0.0233154296875,True,"[('H', 0.9765625), ('I', 0.023193359375)]"
2,19,9,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
2,19,10,H,0.00860595703125,True,"[('H', 0.9921875), ('I', 0.0086669921875)]"
2,20,1,H,0.01104736328125,False,"[('H', 0.98828125), ('I', 0.0111083984375)]"
2,20,2,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,20,3,H,1.703125,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,20,4,I,0.11279296875,False,"[('I', 0.89453125), ('H', 0.10693359375)]"
2,20,5,I,0.82421875,True,"[('H', 0.5625), ('I', 0.439453125)]"
2,21,1,H,1.40625,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,21,2,H,0.6328125,False,"[('H', 0.53125), ('I', 0.46875)]"
2,21,3,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,21,4,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
2,21,5,I,0.142578125,True,"[('I', 0.8671875), ('H', 0.1328125)]"
2,21,6,H,3.53125,True,"[('I', 0.96875), ('H', 0.029296875)]"
2,21,7,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
2,21,8,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,21,9,H,0.5234375,True,"[('H', 0.59375), ('I', 0.40625)]"
2,21,10,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,22,1,H,1.3125,False,"[('I', 0.73046875), ('H', 0.26953125)]"
2,22,2,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,22,3,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,22,4,H,1.703125,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,22,5,I,0.69140625,True,"[('I', 0.5), ('H', 0.5)]"
2,22,6,I,0.3125,True,"[('I', 0.73046875), ('H', 0.26953125)]"
2,22,7,I,1.40625,True,"[('H', 0.75390625), ('I', 0.2451171875)]"
2,22,8,H,0.474609375,True,"[('H', 0.62109375), ('I', 0.37890625)]"
2,22,9,I,0.1796875,True,"[('I', 0.8359375), ('H', 0.1640625)]"
2,22,10,H,0.97265625,True,"[('I', 0.62109375), ('H', 0.37890625)]"
2,23,1,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,23,2,H,0.06201171875,False,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,23,3,I,0.474609375,False,"[('I', 0.62109375), ('H', 0.37890625)]"
2,23,4,I,0.57421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
2,23,5,H,0.57421875,True,"[('H', 0.5625), ('I', 0.439453125)]"
2,24,1,I,0.2255859375,False,"[('I', 0.796875), ('H', 0.201171875)]"
2,24,2,H,0.69140625,False,"[('I', 0.5), ('H', 0.5)]"
2,24,3,I,0.1796875,False,"[('I', 0.8359375), ('H', 0.1640625)]"
2,24,4,I,0.10009765625,False,"[('I', 0.90625), ('H', 0.09619140625)]"
2,24,5,I,0.97265625,True,"[('H', 0.62109375), ('I', 0.37890625)]"
2,24,6,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,24,7,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,24,8,H,0.82421875,True,"[('I', 0.5625), ('H', 0.439453125)]"
2,24,9,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
2,24,10,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,25,1,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,25,2,I,0.3125,False,"[('I', 0.73046875), ('H', 0.26953125)]"
2,25,3,I,0.2255859375,False,"[('I', 0.796875), ('H', 0.201171875)]"
2,25,4,I,0.28125,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,25,5,I,0.1796875,True,"[('I', 0.8359375), ('H', 0.1640625)]"
2,26,1,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
2,26,2,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,26,3,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,26,4,I,0.69140625,False,"[('I', 0.5), ('H', 0.5)]"
2,26,5,I,0.474609375,True,"[('I', 0.62109375), ('H', 0.37890625)]"
2,26,6,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,26,7,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,26,8,H,1.703125,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,26,9,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,26,10,I,1.703125,True,"[('H', 0.81640625), ('I', 0.181640625)]"
2,27,1,H,0.2255859375,False,"[('H', 0.796875), ('I', 0.201171875)]"
2,27,2,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,27,3,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,27,4,I,1.0546875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,27,5,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,28,1,I,0.28125,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,28,2,I,0.2255859375,False,"[('I', 0.796875), ('H', 0.201171875)]"
2,28,3,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,28,4,H,1.703125,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,28,5,I,0.0380859375,True,"[('I', 0.9609375), ('H', 0.03759765625)]"
2,29,1,I,0.0181884765625,False,"[('I', 0.98046875), ('H', 0.0177001953125)]"
2,29,2,I,0.06201171875,False,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,29,3,H,1.5,False,"[('I', 0.77734375), ('H', 0.22265625)]"
2,29,4,I,0.142578125,False,"[('I', 0.8671875), ('H', 0.1328125)]"
2,29,5,I,0.10009765625,True,"[('I', 0.90625), ('H', 0.09619140625)]"
2,30,1,H,1.140625,False,"[('I', 0.6796875), ('H', 0.3203125)]"
2,30,2,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
2,30,3,I,0.201171875,False,"[('I', 0.81640625), ('H', 0.181640625)]"
2,30,4,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,30,5,H,0.048583984375,True,"[('H', 0.953125), ('I', 0.047607421875)]"
2,31,1,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
2,31,2,I,1.0546875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,31,3,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,31,4,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,31,5,I,1.5,True,"[('H', 0.77734375), ('I', 0.22265625)]"
2,32,1,H,0.6328125,False,"[('H', 0.53125), ('I', 0.46875)]"
2,32,2,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,32,3,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,32,4,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
2,32,5,I,0.2255859375,True,"[('I', 0.796875), ('H', 0.201171875)]"
2,33,1,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
2,33,2,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
2,33,3,I,0.474609375,False,"[('I', 0.62109375), ('H', 0.37890625)]"
2,33,4,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,33,5,H,0.16015625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,33,6,H,1.0546875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,33,7,I,0.2255859375,True,"[('I', 0.796875), ('H', 0.201171875)]"
2,33,8,H,0.57421875,True,"[('H', 0.5625), ('I', 0.439453125)]"
2,33,9,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,33,10,H,0.251953125,True,"[('H', 0.77734375), ('I', 0.22265625)]"
2,34,1,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
2,34,2,I,0.11279296875,False,"[('I', 0.89453125), ('H', 0.10693359375)]"
2,34,3,H,0.4296875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,34,4,I,0.126953125,False,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,34,5,I,0.4296875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,34,6,H,0.97265625,True,"[('I', 0.62109375), ('H', 0.37890625)]"
2,34,7,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
2,34,8,I,0.3125,True,"[('I', 0.73046875), ('H', 0.26953125)]"
2,34,9,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,34,10,I,0.142578125,True,"[('I', 0.8671875), ('H', 0.1328125)]"
2,35,1,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,35,2,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
2,35,3,I,1.9140625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,35,4,H,0.0233154296875,False,"[('H', 0.9765625), ('I', 0.023193359375)]"
2,35,5,H,0.10009765625,True,"[('H', 0.90625), ('I', 0.09619140625)]"
2,35,6,H,0.8984375,True,"[('I', 0.59375), ('H', 0.40625)]"
2,35,7,I,0.3125,True,"[('I', 0.73046875), ('H', 0.26953125)]"
2,35,8,I,2.8125,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,35,9,H,0.0380859375,True,"[('H', 0.9609375), ('I', 0.03759765625)]"
2,35,10,H,0.0181884765625,True,"[('H', 0.98046875), ('I', 0.0177001953125)]"
2,36,1,I,0.28125,False,"[('I', 0.75390625), ('H', 0.2451171875)]"
2,36,2,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,36,3,H,0.4296875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,36,4,H,0.251953125,False,"[('H', 0.77734375), ('I', 0.22265625)]"
2,36,5,I,0.3125,True,"[('I', 0.73046875), ('H', 0.26953125)]"
2,36,6,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,36,7,I,1.9140625,True,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,36,8,H,0.6328125,True,"[('H', 0.53125), ('I', 0.46875)]"
2,36,9,I,0.11279296875,True,"[('I', 0.89453125), ('H', 0.10693359375)]"
2,36,10,I,0.3125,True,"[('I', 0.73046875), ('H', 0.26953125)]"
2,37,1,H,0.3125,False,"[('H', 0.73046875), ('I', 0.26953125)]"
2,37,2,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,37,3,I,0.251953125,False,"[('I', 0.77734375), ('H', 0.22265625)]"
2,37,4,H,0.97265625,False,"[('I', 0.62109375), ('H', 0.37890625)]"
2,37,5,H,0.6328125,True,"[('H', 0.53125), ('I', 0.46875)]"
2,38,1,I,0.7578125,False,"[('H', 0.53125), ('I', 0.46875)]"
2,38,2,I,1.5,False,"[('H', 0.77734375), ('I', 0.22265625)]"
2,38,3,I,0.7578125,False,"[('H', 0.53125), ('I', 0.46875)]"
2,38,4,I,1.0546875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,38,5,H,0.4296875,True,"[('H', 0.65234375), ('I', 0.34765625)]"
2,39,1,I,0.57421875,False,"[('I', 0.5625), ('H', 0.439453125)]"
2,39,2,H,0.38671875,False,"[('H', 0.6796875), ('I', 0.3203125)]"
2,39,3,I,0.0791015625,False,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,39,4,I,0.16015625,False,"[('I', 0.8515625), ('H', 0.1474609375)]"
2,39,5,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,39,6,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,39,7,I,0.126953125,True,"[('I', 0.87890625), ('H', 0.11962890625)]"
2,39,8,I,0.0791015625,True,"[('I', 0.92578125), ('H', 0.07568359375)]"
2,39,9,I,0.142578125,True,"[('I', 0.8671875), ('H', 0.1328125)]"
2,39,10,H,0.06201171875,True,"[('H', 0.94140625), ('I', 0.06005859375)]"
2,40,1,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
2,40,2,H,0.4296875,False,"[('H', 0.65234375), ('I', 0.34765625)]"
2,40,3,H,0.10009765625,False,"[('H', 0.90625), ('I', 0.09619140625)]"
2,40,4,H,0.126953125,False,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,40,5,H,0.126953125,True,"[('H', 0.87890625), ('I', 0.11962890625)]"
2,40,6,H,0.0791015625,True,"[('H', 0.92578125), ('I', 0.07568359375)]"
2,40,7,H,0.01416015625,True,"[('H', 0.984375), ('I', 0.0142822265625)]"
2,40,8,H,0.69140625,True,"[('I', 0.5), ('H', 0.5)]"
2,40,9,I,0.57421875,True,"[('I', 0.5625), ('H', 0.439453125)]"
2,40,10,H,0.0791015625,True,"[('H', 0.92578125), ('I', 0.07568359375)]"
2,41,1,H,0.16015625,False,"[('H', 0.8515625), ('I', 0.1474609375)]"
2,41,2,H,0.251953125,False,"[('H', 0.77734375), ('I', 0.22265625)]"
2,41,3,H,0.201171875,False,"[('H', 0.81640625), ('I', 0.181640625)]"
2,41,4,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
2,41,5,I,0.251953125,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,41,6,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,41,7,I,0.57421875,True,"[('I', 0.5625), ('H', 0.439453125)]"
2,41,8,I,0.142578125,True,"[('I', 0.8671875), ('H', 0.1328125)]"
2,41,9,I,0.02978515625,True,"[('I', 0.96875), ('H', 0.029296875)]"
2,41,10,I,0.201171875,True,"[('I', 0.81640625), ('H', 0.181640625)]"
2,42,1,H,1.140625,False,"[('I', 0.6796875), ('H', 0.3203125)]"
2,42,2,I,0.02978515625,False,"[('I', 0.96875), ('H', 0.029296875)]"
2,42,3,I,0.048583984375,False,"[('I', 0.953125), ('H', 0.047607421875)]"
2,42,4,I,0.0380859375,False,"[('I', 0.9609375), ('H', 0.03759765625)]"
2,42,5,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
2,42,6,H,1.5,True,"[('I', 0.77734375), ('H', 0.22265625)]"
2,42,7,I,0.01416015625,True,"[('I', 0.984375), ('H', 0.0142822265625)]"
2,42,8,I,0.048583984375,True,"[('I', 0.953125), ('H', 0.047607421875)]"
2,42,9,I,0.06201171875,True,"[('I', 0.94140625), ('H', 0.06005859375)]"
2,42,10,H,1.0546875,True,"[('I', 0.65234375), ('H', 0.34765625)]"
2,43,1,I,0.34765625,False,"[('I', 0.70703125), ('H', 0.29296875)]"
2,43,2,I,0.00860595703125,False,"[('I', 0.9921875), ('H', 0.0086669921875)]"
2,43,3,H,0.048583984375,False,"[('H', 0.953125), ('I', 0.047607421875)]"
2,43,4,I,0.34765625,False,"[('I', 0.70703125), ('H', 0.29296875)]"
