trial_index,ground_truth,nll,top2
88,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
89,P,0.04931640625,"[('P', 0.953125), ('U', 0.047607421875)]"
90,P,0.2060546875,"[('P', 0.8125), ('U', 0.181640625)]"
91,P,0.07080078125,"[('P', 0.93359375), ('U', 0.06689453125)]"
92,U,2.9375,"[('P', 0.9453125), ('U', 0.052978515625)]"
93,P,0.1806640625,"[('P', 0.8359375), ('U', 0.1640625)]"
94,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
95,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
96,P,0.062255859375,"[('P', 0.94140625), ('U', 0.06005859375)]"
97,P,0.048828125,"[('P', 0.953125), ('U', 0.047607421875)]"
98,P,0.043212890625,"[('P', 0.95703125), ('U', 0.0419921875)]"
99,P,0.033935546875,"[('P', 0.96484375), ('U', 0.033203125)]"
100,P,0.033935546875,"[('P', 0.96484375), ('U', 0.033203125)]"
