trial_index,ground_truth,nll,top2
72,P,0.049560546875,"[('P', 0.953125), ('U', 0.047607421875)]"
73,P,0.043701171875,"[('P', 0.95703125), ('U', 0.0419921875)]"
74,U,3.171875,"[('P', 0.95703125), ('U', 0.0419921875)]"
75,P,0.4765625,"[('P', 0.62109375), ('U', 0.376953125)]"
76,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
77,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
78,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
79,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
80,U,2.015625,"[('P', 0.8671875), ('U', 0.1328125)]"
81,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
82,U,1.5,"[('P', 0.77734375), ('U', 0.22265625)]"
83,P,0.314453125,"[('P', 0.73046875), ('U', 0.26953125)]"
84,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
85,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
86,P,0.1806640625,"[('P', 0.8359375), ('U', 0.1640625)]"
87,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
88,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
89,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
90,U,1.40625,"[('P', 0.75390625), ('U', 0.2451171875)]"
91,U,0.6328125,"[('U', 0.53125), ('P', 0.46875)]"
92,P,0.314453125,"[('P', 0.73046875), ('U', 0.26953125)]"
93,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
94,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
95,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
96,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
97,U,2.46875,"[('P', 0.9140625), ('U', 0.08447265625)]"
98,P,0.349609375,"[('P', 0.703125), ('U', 0.29296875)]"
99,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
100,P,0.142578125,"[('P', 0.8671875), ('U', 0.1328125)]"
