trial_index,ground_truth,nll,top2
82,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
83,U,1.6015625,"[('P', 0.796875), ('U', 0.201171875)]"
84,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
85,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
86,P,0.142578125,"[('P', 0.8671875), ('U', 0.1328125)]"
87,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
88,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
89,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
90,P,0.283203125,"[('P', 0.75390625), ('U', 0.2451171875)]"
91,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
92,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
93,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
94,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
95,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
96,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
97,P,0.062255859375,"[('P', 0.94140625), ('U', 0.06005859375)]"
98,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
99,P,0.049072265625,"[('P', 0.953125), ('U', 0.047607421875)]"
100,P,0.03857421875,"[('P', 0.9609375), ('U', 0.03759765625)]"
