trial_index,ground_truth,nll,top2
73,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
74,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
75,P,0.25390625,"[('P', 0.77734375), ('U', 0.22265625)]"
76,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
77,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
78,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
79,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
80,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
81,P,0.07958984375,"[('P', 0.921875), ('U', 0.07568359375)]"
82,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
83,P,0.0703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
84,P,0.0703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
85,P,0.0556640625,"[('P', 0.9453125), ('U', 0.052978515625)]"
86,U,3.171875,"[('P', 0.95703125), ('U', 0.0419921875)]"
87,P,0.1630859375,"[('P', 0.84765625), ('U', 0.1474609375)]"
88,P,0.0703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
89,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
90,P,0.1279296875,"[('P', 0.87890625), ('U', 0.11962890625)]"
91,P,0.0625,"[('P', 0.9375), ('U', 0.06005859375)]"
92,P,0.055419921875,"[('P', 0.9453125), ('U', 0.052978515625)]"
93,P,0.049072265625,"[('P', 0.953125), ('U', 0.047607421875)]"
94,U,3.171875,"[('P', 0.95703125), ('U', 0.0419921875)]"
95,P,0.1279296875,"[('P', 0.87890625), ('U', 0.11962890625)]"
96,P,0.062255859375,"[('P', 0.94140625), ('U', 0.06005859375)]"
97,P,0.062255859375,"[('P', 0.94140625), ('U', 0.06005859375)]"
98,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
99,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
100,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
