trial_index,ground_truth,nll,top2
82,U,4.40625,"[('P', 0.984375), ('U', 0.01220703125)]"
83,P,0.318359375,"[('P', 0.7265625), ('U', 0.267578125)]"
84,P,0.283203125,"[('P', 0.75390625), ('U', 0.2451171875)]"
85,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
86,P,0.0703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
87,P,0.04931640625,"[('P', 0.953125), ('U', 0.047607421875)]"
88,P,0.039306640625,"[('P', 0.9609375), ('U', 0.037109375)]"
89,P,0.034912109375,"[('P', 0.96484375), ('U', 0.033203125)]"
90,P,0.2041015625,"[('P', 0.81640625), ('U', 0.181640625)]"
91,P,0.07958984375,"[('P', 0.921875), ('U', 0.07568359375)]"
92,U,3.046875,"[('P', 0.953125), ('U', 0.047607421875)]"
93,P,0.2265625,"[('P', 0.796875), ('U', 0.201171875)]"
94,P,0.2021484375,"[('P', 0.81640625), ('U', 0.181640625)]"
95,P,0.142578125,"[('P', 0.8671875), ('U', 0.1328125)]"
96,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
97,P,0.05517578125,"[('P', 0.9453125), ('U', 0.052978515625)]"
98,P,0.043212890625,"[('P', 0.95703125), ('U', 0.0419921875)]"
99,P,0.033935546875,"[('P', 0.96484375), ('U', 0.033203125)]"
100,P,0.0302734375,"[('P', 0.96875), ('U', 0.029296875)]"
