trial_index,ground_truth,nll,top2
82,U,2.234375,"[('P', 0.89453125), ('U', 0.10693359375)]"
83,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
84,U,2.234375,"[('P', 0.89453125), ('U', 0.10693359375)]"
85,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
86,P,0.2021484375,"[('P', 0.81640625), ('U', 0.181640625)]"
87,P,0.2021484375,"[('P', 0.81640625), ('U', 0.181640625)]"
88,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
89,U,1.9140625,"[('P', 0.8515625), ('U', 0.1474609375)]"
90,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
91,U,1.40625,"[('P', 0.75390625), ('U', 0.2451171875)]"
92,P,0.1279296875,"[('P', 0.87890625), ('U', 0.11962890625)]"
93,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
94,U,1.5,"[('P', 0.77734375), ('U', 0.22265625)]"
95,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
96,P,0.2021484375,"[('P', 0.81640625), ('U', 0.181640625)]"
97,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
98,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
99,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
100,P,0.2021484375,"[('P', 0.81640625), ('U', 0.181640625)]"
