trial_index,ground_truth,nll,top2
89,P,0.0703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
90,P,0.267578125,"[('P', 0.765625), ('U', 0.2197265625)]"
91,P,0.10107421875,"[('P', 0.90234375), ('U', 0.09619140625)]"
92,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
93,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
94,P,0.048828125,"[('P', 0.953125), ('U', 0.047607421875)]"
95,P,0.04345703125,"[('P', 0.95703125), ('U', 0.0419921875)]"
96,P,0.04345703125,"[('P', 0.95703125), ('U', 0.0419921875)]"
97,P,0.03857421875,"[('P', 0.9609375), ('U', 0.03759765625)]"
98,U,3.28125,"[('P', 0.9609375), ('U', 0.03759765625)]"
99,P,0.0810546875,"[('P', 0.921875), ('U', 0.07568359375)]"
100,P,0.08935546875,"[('P', 0.9140625), ('U', 0.08447265625)]"
