trial_index,ground_truth,nll,top2
88,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
89,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
90,P,0.228515625,"[('P', 0.796875), ('U', 0.201171875)]"
91,P,0.1005859375,"[('P', 0.90625), ('U', 0.09619140625)]"
92,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
93,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
94,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
95,P,0.0703125,"[('P', 0.93359375), ('U', 0.06787109375)]"
96,P,0.05517578125,"[('P', 0.9453125), ('U', 0.052978515625)]"
97,P,0.048828125,"[('P', 0.953125), ('U', 0.047607421875)]"
98,P,0.04345703125,"[('P', 0.95703125), ('U', 0.0419921875)]"
99,P,0.038330078125,"[('P', 0.9609375), ('U', 0.03759765625)]"
100,P,0.03857421875,"[('P', 0.9609375), ('U', 0.03759765625)]"
