trial_index,ground_truth,nll,top2
73,P,0.474609375,"[('P', 0.62109375), ('U', 0.376953125)]"
74,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
75,U,2.234375,"[('P', 0.89453125), ('U', 0.10693359375)]"
76,P,0.1806640625,"[('P', 0.8359375), ('U', 0.1640625)]"
77,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
78,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
79,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
80,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
81,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
82,P,0.07958984375,"[('P', 0.921875), ('U', 0.07568359375)]"
83,U,2.703125,"[('P', 0.93359375), ('U', 0.06689453125)]"
84,P,0.08984375,"[('P', 0.9140625), ('U', 0.08447265625)]"
85,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
86,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
87,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
88,P,0.388671875,"[('P', 0.6796875), ('U', 0.3203125)]"
89,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
90,U,0.9765625,"[('P', 0.62109375), ('U', 0.376953125)]"
91,P,0.578125,"[('P', 0.5625), ('U', 0.4375)]"
92,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
93,P,0.314453125,"[('P', 0.73046875), ('U', 0.26953125)]"
94,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
95,P,0.1796875,"[('P', 0.8359375), ('U', 0.1640625)]"
96,P,0.142578125,"[('P', 0.8671875), ('U', 0.1328125)]"
97,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
98,P,0.11328125,"[('P', 0.89453125), ('U', 0.10693359375)]"
99,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
100,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
