trial_index,ground_truth,nll,top2
73,P,0.046630859375,"[('P', 0.953125), ('U', 0.0419921875)]"
74,P,0.04150390625,"[('P', 0.9609375), ('U', 0.037109375)]"
75,U,3.53125,"[('P', 0.96875), ('U', 0.029296875)]"
76,P,0.216796875,"[('P', 0.8046875), ('U', 0.1796875)]"
77,P,0.1640625,"[('P', 0.84765625), ('U', 0.1474609375)]"
78,U,2.359375,"[('P', 0.90234375), ('U', 0.09423828125)]"
79,P,0.203125,"[('P', 0.81640625), ('U', 0.181640625)]"
80,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
81,P,0.2265625,"[('P', 0.796875), ('U', 0.201171875)]"
82,P,0.1435546875,"[('P', 0.8671875), ('U', 0.1328125)]"
83,P,0.10107421875,"[('P', 0.90234375), ('U', 0.09619140625)]"
84,P,0.08984375,"[('P', 0.9140625), ('U', 0.08447265625)]"
85,P,0.06298828125,"[('P', 0.9375), ('U', 0.06005859375)]"
86,P,0.0556640625,"[('P', 0.9453125), ('U', 0.052978515625)]"
87,P,0.04931640625,"[('P', 0.953125), ('U', 0.047607421875)]"
88,P,0.049560546875,"[('P', 0.953125), ('U', 0.047607421875)]"
89,P,0.0439453125,"[('P', 0.95703125), ('U', 0.0419921875)]"
90,P,0.263671875,"[('P', 0.76953125), ('U', 0.2197265625)]"
91,P,0.1015625,"[('P', 0.90234375), ('U', 0.09619140625)]"
92,P,0.08984375,"[('P', 0.9140625), ('U', 0.08447265625)]"
93,P,0.049072265625,"[('P', 0.953125), ('U', 0.047607421875)]"
94,P,0.03857421875,"[('P', 0.9609375), ('U', 0.03759765625)]"
95,P,0.034423828125,"[('P', 0.96484375), ('U', 0.033203125)]"
96,P,0.030517578125,"[('P', 0.96875), ('U', 0.029296875)]"
97,P,0.03076171875,"[('P', 0.96875), ('U', 0.029296875)]"
98,P,0.0311279296875,"[('P', 0.96875), ('U', 0.029296875)]"
99,P,0.0244140625,"[('P', 0.9765625), ('U', 0.0228271484375)]"
100,U,3.65625,"[('P', 0.97265625), ('U', 0.02587890625)]"
