trial_index,ground_truth,nll,top2
47,U,0.251953125,"[('U', 0.77734375), ('P', 0.22265625)]"
48,P,1.9140625,"[('U', 0.8515625), ('P', 0.1474609375)]"
49,U,0.3125,"[('U', 0.73046875), ('P', 0.26953125)]"
50,P,1.703125,"[('U', 0.81640625), ('P', 0.181640625)]"
51,P,0.8984375,"[('U', 0.59375), ('P', 0.40625)]"
52,U,0.82421875,"[('P', 0.5625), ('U', 0.439453125)]"
53,P,0.474609375,"[('P', 0.62109375), ('U', 0.37890625)]"
54,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
55,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
56,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
57,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
58,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
59,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
60,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
61,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
62,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
63,P,0.7578125,"[('U', 0.53125), ('P', 0.46875)]"
64,U,1.140625,"[('P', 0.6796875), ('U', 0.3203125)]"
65,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
66,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
67,U,1.9140625,"[('P', 0.8515625), ('U', 0.1474609375)]"
68,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
69,U,1.6015625,"[('P', 0.796875), ('U', 0.201171875)]"
70,U,1.0546875,"[('P', 0.65234375), ('U', 0.34765625)]"
71,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
72,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
73,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
74,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
75,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
76,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
77,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
78,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
79,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
80,P,0.2255859375,"[('P', 0.796875), ('U', 0.201171875)]"
81,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
82,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
83,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
84,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
85,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
86,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
87,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
88,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
89,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
90,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
91,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
92,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
93,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
94,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
95,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
96,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
97,U,2.8125,"[('P', 0.94140625), ('U', 0.06005859375)]"
98,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
99,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
