trial_index,ground_truth,nll,top2
46,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
47,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
48,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
49,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
50,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
51,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
52,U,0.048583984375,"[('U', 0.953125), ('P', 0.047607421875)]"
53,U,0.2255859375,"[('U', 0.796875), ('P', 0.201171875)]"
54,P,1.0546875,"[('U', 0.65234375), ('P', 0.34765625)]"
55,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
56,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
57,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
58,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
59,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
60,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
61,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
62,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
63,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
64,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
65,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
66,U,3.53125,"[('P', 0.96875), ('U', 0.029296875)]"
67,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
68,P,0.0181884765625,"[('P', 0.98046875), ('U', 0.0177001953125)]"
69,P,0.01416015625,"[('P', 0.984375), ('U', 0.0142822265625)]"
70,P,0.01104736328125,"[('P', 0.98828125), ('U', 0.0111083984375)]"
71,P,0.01416015625,"[('P', 0.984375), ('U', 0.0142822265625)]"
72,P,0.0181884765625,"[('P', 0.98046875), ('U', 0.0177001953125)]"
73,P,0.01416015625,"[('P', 0.984375), ('U', 0.0142822265625)]"
74,P,0.01416015625,"[('P', 0.984375), ('U', 0.0142822265625)]"
75,P,0.0233154296875,"[('P', 0.9765625), ('U', 0.023193359375)]"
76,P,0.0233154296875,"[('P', 0.9765625), ('U', 0.023193359375)]"
77,U,3.765625,"[('P', 0.9765625), ('U', 0.023193359375)]"
78,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
79,P,0.0233154296875,"[('P', 0.9765625), ('U', 0.023193359375)]"
80,P,0.0181884765625,"[('P', 0.98046875), ('U', 0.0177001953125)]"
81,P,0.0181884765625,"[('P', 0.98046875), ('U', 0.0177001953125)]"
82,P,0.0233154296875,"[('P', 0.9765625), ('U', 0.023193359375)]"
83,U,3.765625,"[('P', 0.9765625), ('U', 0.023193359375)]"
84,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
85,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
86,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
87,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
88,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
89,U,1.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
90,P,1.703125,"[('U', 0.81640625), ('P', 0.181640625)]"
91,P,0.4296875,"[('P', 0.65234375), ('U', 0.34765625)]"
92,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
93,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
94,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
95,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
96,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
97,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
98,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
99,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
