trial_index,ground_truth,nll,top2
46,U,0.0380859375,"[('U', 0.9609375), ('P', 0.03759765625)]"
47,U,0.0380859375,"[('U', 0.9609375), ('P', 0.03759765625)]"
48,U,0.02978515625,"[('U', 0.96875), ('P', 0.029296875)]"
49,U,0.02978515625,"[('U', 0.96875), ('P', 0.029296875)]"
50,U,0.02978515625,"[('U', 0.96875), ('P', 0.029296875)]"
51,U,0.02978515625,"[('U', 0.96875), ('P', 0.029296875)]"
52,U,0.0380859375,"[('U', 0.9609375), ('P', 0.03759765625)]"
53,P,2.34375,"[('U', 0.90625), ('P', 0.09619140625)]"
54,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
55,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
56,U,3.28125,"[('P', 0.9609375), ('U', 0.03759765625)]"
57,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
58,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
59,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
60,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
61,U,3.28125,"[('P', 0.9609375), ('U', 0.03759765625)]"
62,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
63,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
64,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
65,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
66,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
67,U,2.8125,"[('P', 0.94140625), ('U', 0.06005859375)]"
68,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
69,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
70,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
71,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
72,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
73,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
74,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
75,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
76,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
77,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
78,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
79,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
80,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
81,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
82,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
83,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
84,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
85,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
86,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
87,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
88,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
89,U,0.82421875,"[('P', 0.5625), ('U', 0.439453125)]"
90,P,1.9140625,"[('U', 0.8515625), ('P', 0.1474609375)]"
91,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
92,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
93,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
94,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
95,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
96,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
97,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
98,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
99,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
