trial_index,ground_truth,nll,top2
47,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
48,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
49,U,0.16015625,"[('U', 0.8515625), ('P', 0.1474609375)]"
50,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
51,U,0.126953125,"[('U', 0.87890625), ('P', 0.11962890625)]"
52,P,2.34375,"[('U', 0.90625), ('P', 0.09619140625)]"
53,U,0.34765625,"[('U', 0.70703125), ('P', 0.29296875)]"
54,U,1.2265625,"[('P', 0.70703125), ('U', 0.29296875)]"
55,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
56,U,0.8984375,"[('P', 0.59375), ('U', 0.40625)]"
57,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
58,P,0.6328125,"[('P', 0.53125), ('U', 0.46875)]"
59,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
60,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
61,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
62,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
63,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
64,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
65,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
66,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
67,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
68,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
69,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
70,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
71,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
72,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
73,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
74,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
75,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
76,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
77,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
78,U,3.046875,"[('P', 0.953125), ('U', 0.047607421875)]"
79,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
80,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
81,P,0.02978515625,"[('P', 0.96875), ('U', 0.029296875)]"
82,P,0.02978515625,"[('P', 0.96875), ('U', 0.029296875)]"
83,U,3.765625,"[('P', 0.9765625), ('U', 0.023193359375)]"
84,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
85,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
86,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
87,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
88,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
89,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
90,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
91,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
92,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
93,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
94,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
95,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
96,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
97,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
98,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
99,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
