trial_index,ground_truth,nll,top2
57,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
58,U,3.53125,"[('P', 0.96875), ('U', 0.029296875)]"
59,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
60,U,3.53125,"[('P', 0.96875), ('U', 0.029296875)]"
61,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
62,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
63,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
64,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
65,U,3.046875,"[('P', 0.953125), ('U', 0.047607421875)]"
66,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
67,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
68,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
69,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
70,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
71,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
72,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
73,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
74,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
75,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
76,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
77,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
78,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
79,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
80,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
81,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
82,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
83,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
84,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
85,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
86,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
87,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
88,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
89,U,1.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
90,P,1.9140625,"[('U', 0.8515625), ('P', 0.1474609375)]"
91,U,0.8984375,"[('P', 0.59375), ('U', 0.40625)]"
92,U,1.703125,"[('P', 0.81640625), ('U', 0.181640625)]"
93,P,0.474609375,"[('P', 0.62109375), ('U', 0.37890625)]"
94,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
95,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
96,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
97,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
98,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
99,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
