trial_index,ground_truth,nll,top2
60,U,0.82421875,"[('P', 0.5625), ('U', 0.439453125)]"
61,P,0.7578125,"[('U', 0.53125), ('P', 0.46875)]"
62,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
63,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
64,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
65,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
66,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
67,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
68,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
69,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
70,U,1.9140625,"[('P', 0.8515625), ('U', 0.1474609375)]"
71,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
72,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
73,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
74,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
75,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
76,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
77,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
78,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
79,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
80,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
81,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
82,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
83,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
84,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
85,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
86,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
87,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
88,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
89,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
90,U,2.125,"[('P', 0.87890625), ('U', 0.11962890625)]"
91,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
92,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
93,U,1.5,"[('P', 0.77734375), ('U', 0.22265625)]"
94,U,1.703125,"[('P', 0.81640625), ('U', 0.181640625)]"
95,P,0.474609375,"[('P', 0.62109375), ('U', 0.37890625)]"
96,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
97,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
98,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
99,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
