trial_index,ground_truth,nll,top2
59,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
60,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
61,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
62,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
63,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
64,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
65,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
66,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
67,P,0.048583984375,"[('P', 0.953125), ('U', 0.047607421875)]"
68,U,3.28125,"[('P', 0.9609375), ('U', 0.03759765625)]"
69,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
70,P,0.0380859375,"[('P', 0.9609375), ('U', 0.03759765625)]"
71,U,3.765625,"[('P', 0.9765625), ('U', 0.023193359375)]"
72,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
73,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
74,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
75,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
76,P,0.06201171875,"[('P', 0.94140625), ('U', 0.06005859375)]"
77,U,3.046875,"[('P', 0.953125), ('U', 0.047607421875)]"
78,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
79,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
80,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
81,U,2.578125,"[('P', 0.92578125), ('U', 0.07568359375)]"
82,P,0.0791015625,"[('P', 0.92578125), ('U', 0.07568359375)]"
83,U,2.34375,"[('P', 0.90625), ('U', 0.09619140625)]"
84,P,0.126953125,"[('P', 0.87890625), ('U', 0.11962890625)]"
85,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
86,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
87,P,0.201171875,"[('P', 0.81640625), ('U', 0.181640625)]"
88,U,1.9140625,"[('P', 0.8515625), ('U', 0.1474609375)]"
89,P,0.5234375,"[('P', 0.59375), ('U', 0.40625)]"
90,U,0.97265625,"[('P', 0.62109375), ('U', 0.37890625)]"
91,P,0.16015625,"[('P', 0.8515625), ('U', 0.1474609375)]"
92,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
93,U,1.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
94,P,0.10009765625,"[('P', 0.90625), ('U', 0.09619140625)]"
95,P,0.28125,"[('P', 0.75390625), ('U', 0.2451171875)]"
96,P,0.38671875,"[('P', 0.6796875), ('U', 0.3203125)]"
97,P,0.34765625,"[('P', 0.70703125), ('U', 0.29296875)]"
98,P,0.3125,"[('P', 0.73046875), ('U', 0.26953125)]"
99,P,0.251953125,"[('P', 0.77734375), ('U', 0.22265625)]"
