game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
9,5,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
9,6,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
9,7,6,H,H,2.8125,"[('I', 0.94140625), ('H', 0.06005859375)]"
9,8,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
9,9,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
9,10,6,H,H,0.9765625,"[('I', 0.62109375), ('H', 0.376953125)]"
10,5,6,H,H,0.003631591796875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
10,6,6,H,H,0.0059814453125,"[('H', 0.9921875), ('I', 0.005950927734375)]"
10,7,6,I,I,4.5,"[('H', 0.98828125), ('I', 0.0111083984375)]"
10,8,6,H,H,0.01055908203125,"[('H', 0.98828125), ('I', 0.00982666015625)]"
10,9,6,H,H,0.0025482177734375,"[('H', 0.99609375), ('I', 0.002471923828125)]"
10,10,6,H,H,0.01611328125,"[('H', 0.984375), ('I', 0.015625)]"
11,5,1,H,H,0.004669189453125,"[('H', 0.99609375), ('I', 0.004638671875)]"
12,5,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
12,6,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
12,7,6,H,H,0.004119873046875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
12,8,6,H,H,0.000843048095703125,"[('H', 1.0), ('I', 0.000804901123046875)]"
12,9,6,H,H,0.001983642578125,"[('H', 0.99609375), ('I', 0.00193023681640625)]"
12,10,6,H,H,0.0013885498046875,"[('H', 1.0), ('I', 0.0013275146484375)]"
13,5,1,I,I,0.0025177001953125,"[('I', 0.99609375), ('H', 0.002471923828125)]"
14,5,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
14,6,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
14,7,6,H,H,0.0009307861328125,"[('H', 1.0), ('I', 0.000911712646484375)]"
14,8,6,H,H,0.00135040283203125,"[('H', 1.0), ('I', 0.0013275146484375)]"
14,9,6,H,H,0.001739501953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
14,10,6,H,H,0.00074005126953125,"[('H', 1.0), ('I', 0.00070953369140625)]"
15,5,1,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
16,5,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
16,6,6,H,H,3.28125,"[('I', 0.9609375), ('H', 0.03759765625)]"
16,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
16,8,6,H,H,4.875,"[('I', 0.9921875), ('H', 0.00762939453125)]"
16,9,6,I,I,0.314453125,"[('I', 0.73046875), ('H', 0.26953125)]"
16,10,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
17,5,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
17,6,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
17,7,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
17,8,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
17,9,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
17,10,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
18,5,1,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
19,5,6,H,H,4.03125,"[('I', 0.98046875), ('H', 0.0177001953125)]"
19,6,6,I,I,0.0703125,"[('I', 0.93359375), ('H', 0.06787109375)]"
19,7,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
19,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
19,9,6,I,I,0.0031890869140625,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
19,10,6,I,I,0.005950927734375,"[('I', 0.9921875), ('H', 0.005950927734375)]"
20,5,1,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
21,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
21,6,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
21,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
21,8,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
21,9,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
21,10,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
22,5,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
22,6,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
22,7,6,I,I,0.001953125,"[('I', 1.0), ('H', 0.00193023681640625)]"
22,8,6,I,I,0.0059814453125,"[('I', 0.9921875), ('H', 0.005950927734375)]"
22,9,6,I,I,0.00173187255859375,"[('I', 1.0), ('H', 0.00170135498046875)]"
22,10,6,I,I,0.0125732421875,"[('I', 0.98828125), ('H', 0.0125732421875)]"
23,5,1,I,I,3.890625,"[('H', 0.98046875), ('I', 0.0203857421875)]"
24,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
24,6,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
24,7,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
24,8,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
24,9,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
24,10,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
25,5,1,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
26,5,6,H,H,2.578125,"[('I', 0.92578125), ('H', 0.07568359375)]"
26,6,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
26,7,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
26,8,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
26,9,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
26,10,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
27,5,1,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
28,5,1,I,I,0.01104736328125,"[('I', 0.98828125), ('H', 0.0111083984375)]"
29,5,1,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
30,5,1,I,I,2.015625,"[('H', 0.8671875), ('I', 0.1328125)]"
31,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
32,5,1,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
33,5,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
33,6,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
33,7,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
33,8,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
33,9,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
33,10,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
34,5,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
34,6,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
34,7,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
34,8,6,H,H,2.9375,"[('I', 0.9453125), ('H', 0.052978515625)]"
34,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
34,10,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
35,5,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
35,6,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
35,7,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
35,8,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
35,9,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
35,10,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
36,5,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
36,6,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
36,7,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
36,8,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
36,9,6,H,H,0.0024871826171875,"[('H', 0.99609375), ('I', 0.002471923828125)]"
36,10,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
37,5,1,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
38,5,1,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
39,5,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
39,6,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
39,7,6,H,H,2.34375,"[('I', 0.90625), ('H', 0.09619140625)]"
39,8,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
39,9,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
39,10,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
40,5,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
40,6,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
40,7,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
40,8,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
40,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
40,10,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
41,5,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
41,6,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
41,7,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
41,8,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
41,9,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
41,10,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
42,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
42,6,6,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
42,7,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
42,8,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
42,9,6,H,H,2.234375,"[('I', 0.89453125), ('H', 0.10693359375)]"
42,10,6,H,H,0.828125,"[('I', 0.5625), ('H', 0.4375)]"
43,5,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
43,6,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
43,7,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
43,8,6,H,H,4.375,"[('I', 0.98828125), ('H', 0.0125732421875)]"
43,9,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
43,10,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
44,5,1,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
45,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
45,6,6,H,H,2.34375,"[('I', 0.90625), ('H', 0.09619140625)]"
45,7,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
45,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
45,9,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
45,10,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
46,5,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
46,6,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
46,7,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
46,8,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
46,9,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
46,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
47,5,1,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
48,5,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
48,6,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
48,7,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
48,8,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
48,9,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
48,10,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
49,5,1,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
50,5,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
50,6,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
50,7,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
50,8,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
50,9,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
50,10,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
51,5,1,I,I,0.0159912109375,"[('I', 0.984375), ('H', 0.015625)]"
52,5,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
52,6,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
52,7,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
52,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
52,9,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
52,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
53,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
54,5,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
54,6,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
54,7,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
54,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
54,9,6,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
54,10,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
55,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
55,6,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
55,7,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
55,8,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
55,9,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
55,10,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
56,5,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
56,6,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
56,7,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
56,8,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
56,9,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
56,10,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
57,5,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
57,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
57,7,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
57,8,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
57,9,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
57,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
58,5,1,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
59,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
60,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
61,5,1,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
62,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
63,5,1,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
64,5,1,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
65,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
65,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
65,7,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
65,8,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
65,9,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
65,10,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
66,5,1,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
67,5,1,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
68,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
69,5,1,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
70,5,1,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
71,5,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
71,6,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
71,7,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
71,8,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
71,9,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
71,10,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
72,5,1,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
73,5,6,H,H,2.578125,"[('I', 0.92578125), ('H', 0.07568359375)]"
73,6,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
73,7,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
73,8,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
73,9,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
73,10,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
74,5,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
74,6,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
74,7,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
74,8,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
74,9,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
74,10,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
75,5,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
75,6,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
75,7,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
75,8,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
75,9,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
75,10,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
76,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
77,5,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
77,6,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
77,7,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
77,8,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
77,9,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
77,10,6,I,I,3.53125,"[('H', 0.96875), ('I', 0.029296875)]"
78,5,6,H,H,2.578125,"[('I', 0.92578125), ('H', 0.07568359375)]"
78,6,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
78,7,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
78,8,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
78,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
78,10,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
79,5,1,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
80,5,1,H,H,2.234375,"[('I', 0.89453125), ('H', 0.10693359375)]"
81,5,1,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
82,5,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
82,6,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
82,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
82,8,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
82,9,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
82,10,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
83,5,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
83,6,6,I,I,0.0111083984375,"[('I', 0.98828125), ('H', 0.0111083984375)]"
83,7,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
83,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
83,9,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
83,10,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
84,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
85,5,1,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
86,5,1,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
87,5,6,H,H,0.0028228759765625,"[('H', 0.99609375), ('I', 0.0028076171875)]"
87,6,6,H,H,0.0022430419921875,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
87,7,6,H,H,0.005279541015625,"[('H', 0.99609375), ('I', 0.0052490234375)]"
87,8,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
87,9,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
87,10,6,H,H,0.0028533935546875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
88,5,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
88,6,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
88,7,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
88,8,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
88,9,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
88,10,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
89,5,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
89,6,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
89,7,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
89,8,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
89,9,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
89,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
90,5,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
90,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
90,7,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
90,8,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
90,9,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
90,10,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
91,5,6,H,H,4.03125,"[('I', 0.98046875), ('H', 0.0177001953125)]"
91,6,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
91,7,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
91,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
91,9,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
