game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
8,6,6,H,H,0.00531005859375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
8,7,6,H,H,0.00537109375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
8,8,6,H,H,0.004180908203125,"[('H', 0.99609375), ('I', 0.00408935546875)]"
8,9,6,H,H,0.00372314453125,"[('H', 0.99609375), ('I', 0.00360107421875)]"
8,10,6,H,H,0.006134033203125,"[('H', 0.9921875), ('I', 0.005950927734375)]"
9,5,1,H,H,3.65625,"[('I', 0.97265625), ('H', 0.02587890625)]"
10,5,1,H,H,0.283203125,"[('H', 0.75390625), ('I', 0.2451171875)]"
11,5,1,H,H,2.34375,"[('I', 0.90625), ('H', 0.09619140625)]"
12,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
12,6,6,H,H,0.0111083984375,"[('H', 0.98828125), ('I', 0.0111083984375)]"
12,7,6,H,H,0.00872802734375,"[('H', 0.9921875), ('I', 0.0086669921875)]"
12,8,6,H,H,0.0098876953125,"[('H', 0.98828125), ('I', 0.00982666015625)]"
12,9,6,H,H,0.006866455078125,"[('H', 0.9921875), ('I', 0.006744384765625)]"
12,10,6,H,H,0.006988525390625,"[('H', 0.9921875), ('I', 0.006744384765625)]"
13,5,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
13,6,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
13,7,6,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
13,8,6,H,H,0.00994873046875,"[('H', 0.98828125), ('I', 0.00982666015625)]"
13,9,6,H,H,0.00286865234375,"[('H', 0.99609375), ('I', 0.0028076171875)]"
13,10,6,H,H,0.0011138916015625,"[('H', 1.0), ('I', 0.00102996826171875)]"
14,5,1,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
15,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
15,6,6,H,H,0.00104522705078125,"[('H', 1.0), ('I', 0.00102996826171875)]"
15,7,6,H,H,0.00152587890625,"[('H', 1.0), ('I', 0.00150299072265625)]"
15,8,6,H,H,0.00138092041015625,"[('H', 1.0), ('I', 0.0013275146484375)]"
15,9,6,H,H,0.0010833740234375,"[('H', 1.0), ('I', 0.00102996826171875)]"
15,10,6,H,H,0.00159454345703125,"[('H', 1.0), ('I', 0.00150299072265625)]"
16,5,1,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
17,5,6,I,I,0.0076904296875,"[('I', 0.9921875), ('H', 0.00762939453125)]"
17,6,6,I,I,0.0003223419189453125,"[('I', 1.0), ('H', 0.0002613067626953125)]"
17,7,6,I,I,0.0004367828369140625,"[('I', 1.0), ('H', 0.0003795623779296875)]"
17,8,6,I,I,0.0003185272216796875,"[('I', 1.0), ('H', 0.0002613067626953125)]"
17,9,6,I,I,0.000507354736328125,"[('I', 1.0), ('H', 0.000431060791015625)]"
17,10,6,I,I,0.0003070831298828125,"[('I', 1.0), ('H', 0.0002307891845703125)]"
18,5,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
18,6,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
18,7,6,I,I,2.578125,"[('H', 0.92578125), ('I', 0.07568359375)]"
18,8,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
18,9,6,H,H,0.01611328125,"[('H', 0.984375), ('I', 0.015625)]"
18,10,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
19,5,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
19,6,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
19,7,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
19,8,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
19,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
19,10,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
20,5,6,H,H,2.125,"[('I', 0.87890625), ('H', 0.11962890625)]"
20,6,6,H,H,0.349609375,"[('H', 0.703125), ('I', 0.29296875)]"
20,7,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
20,8,6,H,H,0.001739501953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
20,9,6,H,H,0.002227783203125,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
20,10,6,H,H,0.00154876708984375,"[('H', 1.0), ('I', 0.00150299072265625)]"
21,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
21,6,6,I,I,0.002197265625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
21,7,6,I,I,0.003204345703125,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
21,8,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
21,9,6,I,I,0.0059814453125,"[('I', 0.9921875), ('H', 0.005950927734375)]"
21,10,6,I,I,0.002227783203125,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
22,5,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
22,6,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
22,7,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
22,8,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
22,9,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
22,10,6,I,I,0.003204345703125,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
23,5,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
23,6,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
23,7,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
23,8,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
23,9,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
23,10,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
24,5,1,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
25,5,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
25,6,6,H,H,0.000438690185546875,"[('H', 1.0), ('I', 0.000431060791015625)]"
25,7,6,H,H,0.00133514404296875,"[('H', 1.0), ('I', 0.0013275146484375)]"
25,8,6,H,H,0.000579833984375,"[('H', 1.0), ('I', 0.000553131103515625)]"
25,9,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
25,10,6,H,H,0.0004730224609375,"[('H', 1.0), ('I', 0.000431060791015625)]"
26,5,1,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
27,5,1,I,I,2.6875,"[('H', 0.93359375), ('I', 0.06787109375)]"
28,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
28,6,6,H,H,0.0024871826171875,"[('H', 0.99609375), ('I', 0.002471923828125)]"
28,7,6,H,H,0.00171661376953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
28,8,6,H,H,1.2265625,"[('I', 0.703125), ('H', 0.29296875)]"
28,9,6,H,H,0.002838134765625,"[('H', 0.99609375), ('I', 0.0028076171875)]"
28,10,6,I,I,2.34375,"[('H', 0.90625), ('I', 0.09619140625)]"
29,5,1,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
30,5,6,I,I,0.005950927734375,"[('I', 0.9921875), ('H', 0.005950927734375)]"
30,6,6,I,I,0.0022125244140625,"[('I', 0.99609375), ('H', 0.0021820068359375)]"
30,7,6,I,I,0.000865936279296875,"[('I', 1.0), ('H', 0.000804901123046875)]"
30,8,6,I,I,0.00101470947265625,"[('I', 1.0), ('H', 0.000911712646484375)]"
30,9,6,I,I,0.00159454345703125,"[('I', 1.0), ('H', 0.00150299072265625)]"
30,10,6,I,I,0.00872802734375,"[('I', 0.9921875), ('H', 0.0086669921875)]"
31,5,1,H,H,0.0036163330078125,"[('H', 0.99609375), ('I', 0.00360107421875)]"
32,5,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
32,6,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
32,7,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
32,8,6,H,H,2.125,"[('I', 0.87890625), ('H', 0.11962890625)]"
32,9,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
32,10,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
33,5,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
33,6,6,H,H,0.000492095947265625,"[('H', 1.0), ('I', 0.00048828125)]"
33,7,6,H,H,0.00104522705078125,"[('H', 1.0), ('I', 0.00102996826171875)]"
33,8,6,H,H,0.00118255615234375,"[('H', 1.0), ('I', 0.00116729736328125)]"
33,9,6,H,H,0.00171661376953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
33,10,6,H,H,0.0012054443359375,"[('H', 1.0), ('I', 0.00116729736328125)]"
34,5,6,H,H,2.6875,"[('I', 0.93359375), ('H', 0.06787109375)]"
34,6,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
34,7,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
34,8,6,I,I,0.01104736328125,"[('I', 0.98828125), ('H', 0.0111083984375)]"
34,9,6,H,H,5.25,"[('I', 0.99609375), ('H', 0.0052490234375)]"
34,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
35,5,1,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
36,5,1,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
37,5,6,H,H,0.828125,"[('I', 0.5625), ('H', 0.4375)]"
37,6,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
37,7,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
37,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
37,9,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
37,10,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
38,5,1,I,I,0.000560760498046875,"[('I', 1.0), ('H', 0.000553131103515625)]"
39,5,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
39,6,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
39,7,6,I,I,0.0009307861328125,"[('I', 1.0), ('H', 0.000911712646484375)]"
39,8,6,I,I,0.00408935546875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
39,9,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
39,10,6,I,I,0.000659942626953125,"[('I', 1.0), ('H', 0.0006256103515625)]"
40,5,1,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
41,5,1,H,H,2.234375,"[('I', 0.89453125), ('H', 0.10693359375)]"
42,5,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
42,6,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
42,7,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
42,8,6,I,I,3.65625,"[('H', 0.97265625), ('I', 0.02587890625)]"
42,9,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
42,10,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
43,5,1,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
44,5,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
44,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
44,7,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
44,8,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
44,9,6,H,H,0.0028076171875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
44,10,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
45,5,6,I,I,4.625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
45,6,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
45,7,6,H,H,0.00152587890625,"[('H', 1.0), ('I', 0.00150299072265625)]"
45,8,6,H,H,0.0019378662109375,"[('H', 1.0), ('I', 0.00193023681640625)]"
45,9,6,H,H,0.0007171630859375,"[('H', 1.0), ('I', 0.00070953369140625)]"
45,10,6,H,H,0.000644683837890625,"[('H', 1.0), ('I', 0.0006256103515625)]"
46,5,6,H,H,0.0159912109375,"[('H', 0.984375), ('I', 0.015625)]"
46,6,6,H,H,0.0002079010009765625,"[('H', 1.0), ('I', 0.00020313262939453125)]"
46,7,6,H,H,0.000812530517578125,"[('H', 1.0), ('I', 0.000804901123046875)]"
46,8,6,H,H,0.006744384765625,"[('H', 0.9921875), ('I', 0.006744384765625)]"
46,9,6,H,H,0.00135040283203125,"[('H', 1.0), ('I', 0.0013275146484375)]"
46,10,6,H,H,0.0003509521484375,"[('H', 1.0), ('I', 0.000335693359375)]"
47,5,1,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
48,5,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
48,6,6,I,I,1.2265625,"[('H', 0.70703125), ('I', 0.29296875)]"
48,7,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
48,8,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
48,9,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
48,10,6,H,H,0.0036163330078125,"[('H', 0.99609375), ('I', 0.00360107421875)]"
49,5,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
49,6,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
49,7,6,I,I,0.0159912109375,"[('I', 0.984375), ('H', 0.015625)]"
49,8,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
49,9,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
49,10,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
50,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
50,6,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
50,7,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
50,8,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
50,9,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
50,10,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
51,5,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
51,6,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
51,7,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
51,8,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
51,9,6,H,H,0.005950927734375,"[('H', 0.9921875), ('I', 0.005950927734375)]"
51,10,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
52,5,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
52,6,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
52,7,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
52,8,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
52,9,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
52,10,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
53,5,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
53,6,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
53,7,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
53,8,6,I,I,0.00762939453125,"[('I', 0.9921875), ('H', 0.00762939453125)]"
53,9,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
53,10,6,I,I,0.1005859375,"[('I', 0.90625), ('H', 0.09619140625)]"
54,5,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
54,6,6,H,H,0.000553131103515625,"[('H', 1.0), ('I', 0.000553131103515625)]"
54,7,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
54,8,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
54,9,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
54,10,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
55,5,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
55,6,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
55,7,6,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
55,8,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
55,9,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
55,10,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
56,5,1,H,H,2.125,"[('I', 0.87890625), ('H', 0.11962890625)]"
57,5,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
57,6,6,H,H,0.000720977783203125,"[('H', 1.0), ('I', 0.00070953369140625)]"
57,7,6,H,H,0.0067138671875,"[('H', 0.9921875), ('I', 0.006744384765625)]"
57,8,6,H,H,0.0013275146484375,"[('H', 1.0), ('I', 0.0013275146484375)]"
57,9,6,H,H,0.00049591064453125,"[('H', 1.0), ('I', 0.00048828125)]"
57,10,6,H,H,0.000576019287109375,"[('H', 1.0), ('I', 0.000553131103515625)]"
58,5,1,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
59,5,1,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
60,5,1,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
61,5,1,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
62,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
62,6,6,I,I,0.01104736328125,"[('I', 0.98828125), ('H', 0.0111083984375)]"
62,7,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
62,8,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
62,9,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
62,10,6,I,I,0.01422119140625,"[('I', 0.984375), ('H', 0.0142822265625)]"
63,5,1,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
64,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
64,6,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
64,7,6,I,I,0.0159912109375,"[('I', 0.984375), ('H', 0.015625)]"
64,8,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
64,9,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
64,10,6,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
65,5,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
65,6,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
65,7,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
65,8,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
65,9,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
65,10,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
66,5,1,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
67,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
67,6,6,I,I,0.00360107421875,"[('I', 0.99609375), ('H', 0.00360107421875)]"
67,7,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
67,8,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
67,9,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
67,10,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
68,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
69,5,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
69,6,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
69,7,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
69,8,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
69,9,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
69,10,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
70,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
70,6,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
70,7,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
70,8,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
70,9,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
70,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
71,5,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
71,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
71,7,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
71,8,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
71,9,6,H,H,0.0013275146484375,"[('H', 1.0), ('I', 0.0013275146484375)]"
71,10,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
72,5,1,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
73,5,1,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
74,5,6,I,I,2.8125,"[('H', 0.94140625), ('I', 0.06005859375)]"
74,6,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
74,7,6,H,H,0.0021820068359375,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
74,8,6,H,H,0.0028076171875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
74,9,6,H,H,0.0007171630859375,"[('H', 1.0), ('I', 0.00070953369140625)]"
74,10,6,H,H,0.0024871826171875,"[('H', 0.99609375), ('I', 0.002471923828125)]"
75,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
75,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
75,7,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
75,8,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
75,9,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
75,10,6,H,H,0.00171661376953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
76,5,1,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
77,5,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
77,6,6,I,I,0.003173828125,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
77,7,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
77,8,6,I,I,0.00360107421875,"[('I', 0.99609375), ('H', 0.00360107421875)]"
77,9,6,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
77,10,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
78,5,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
78,6,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
78,7,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
78,8,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
78,9,6,H,H,0.0011749267578125,"[('H', 1.0), ('I', 0.00116729736328125)]"
78,10,6,H,H,0.0013427734375,"[('H', 1.0), ('I', 0.0013275146484375)]"
79,5,1,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
80,5,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
80,6,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
80,7,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
80,8,6,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
80,9,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
80,10,6,H,H,0.0011749267578125,"[('H', 1.0), ('I', 0.00116729736328125)]"
81,5,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
81,6,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
81,7,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
81,8,6,H,H,0.000492095947265625,"[('H', 1.0), ('I', 0.00048828125)]"
