game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
71,8,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
71,9,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
71,10,6,H,H,0.0012054443359375,"[('H', 1.0), ('I', 0.00116729736328125)]"
72,5,1,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
73,5,1,H,H,2.125,"[('I', 0.87890625), ('H', 0.11962890625)]"
74,5,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
74,6,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
74,7,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
74,8,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
74,9,6,H,H,0.00103759765625,"[('H', 1.0), ('I', 0.00102996826171875)]"
74,10,6,H,H,0.004669189453125,"[('H', 0.99609375), ('I', 0.004638671875)]"
75,5,1,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
76,5,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
76,6,6,I,I,0.000244140625,"[('I', 1.0), ('H', 0.0002307891845703125)]"
76,7,6,I,I,0.0005035400390625,"[('I', 1.0), ('H', 0.00048828125)]"
76,8,6,I,I,0.000499725341796875,"[('I', 1.0), ('H', 0.00048828125)]"
76,9,6,I,I,0.0010528564453125,"[('I', 1.0), ('H', 0.00102996826171875)]"
76,10,6,I,I,0.0002593994140625,"[('I', 1.0), ('H', 0.0002307891845703125)]"
77,5,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
77,6,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
77,7,6,H,H,0.0028076171875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
77,8,6,H,H,0.0003871917724609375,"[('H', 1.0), ('I', 0.0003795623779296875)]"
77,9,6,H,H,0.0007171630859375,"[('H', 1.0), ('I', 0.00070953369140625)]"
77,10,6,H,H,0.0024871826171875,"[('H', 0.99609375), ('I', 0.002471923828125)]"
78,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
78,6,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
78,7,6,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
78,8,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
78,9,6,I,I,0.0024871826171875,"[('I', 0.99609375), ('H', 0.002471923828125)]"
78,10,6,I,I,0.01422119140625,"[('I', 0.984375), ('H', 0.0142822265625)]"
79,5,1,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
80,5,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
80,6,6,I,I,0.0019378662109375,"[('I', 1.0), ('H', 0.00193023681640625)]"
80,7,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
80,8,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
80,9,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
80,10,6,I,I,0.003204345703125,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
81,5,1,H,H,0.0019378662109375,"[('H', 1.0), ('I', 0.00193023681640625)]"
82,5,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
82,6,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
82,7,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
82,8,6,I,I,0.0019378662109375,"[('I', 1.0), ('H', 0.00193023681640625)]"
82,9,6,I,I,0.00762939453125,"[('I', 0.9921875), ('H', 0.00762939453125)]"
82,10,6,I,I,0.001953125,"[('I', 1.0), ('H', 0.00193023681640625)]"
83,5,1,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
84,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
85,5,1,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
86,5,1,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
87,5,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
87,6,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
87,7,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
87,8,6,I,I,0.0036163330078125,"[('I', 0.99609375), ('H', 0.00360107421875)]"
87,9,6,I,I,0.00104522705078125,"[('I', 1.0), ('H', 0.00102996826171875)]"
87,10,6,I,I,0.006744384765625,"[('I', 0.9921875), ('H', 0.006744384765625)]"
88,5,6,I,I,0.000820159912109375,"[('I', 1.0), ('H', 0.000804901123046875)]"
88,6,6,I,I,0.0003337860107421875,"[('I', 1.0), ('H', 0.0002613067626953125)]"
88,7,6,I,I,0.00013637542724609375,"[('I', 1.0), ('H', 9.632110595703125e-05)]"
88,8,6,I,I,0.000362396240234375,"[('I', 1.0), ('H', 0.0002956390380859375)]"
88,9,6,I,I,0.000339508056640625,"[('I', 1.0), ('H', 0.0002956390380859375)]"
88,10,6,I,I,0.00061798095703125,"[('I', 1.0), ('H', 0.00048828125)]"
89,5,1,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
90,5,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
90,6,6,H,H,5.75,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
90,7,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
90,8,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
90,9,6,H,H,0.0017242431640625,"[('H', 1.0), ('I', 0.00170135498046875)]"
90,10,6,H,H,0.00133514404296875,"[('H', 1.0), ('I', 0.0013275146484375)]"
91,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
92,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
93,5,1,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
94,5,1,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
95,5,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
95,6,6,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
95,7,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
