game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
33,9,6,I,I,0.004669189453125,"[('I', 0.99609375), ('H', 0.004638671875)]"
33,10,6,I,I,0.0059814453125,"[('I', 0.9921875), ('H', 0.005950927734375)]"
34,5,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
34,6,6,I,I,5.5,"[('H', 0.99609375), ('I', 0.00408935546875)]"
34,7,6,H,H,0.1005859375,"[('H', 0.90625), ('I', 0.09619140625)]"
34,8,6,H,H,0.0036163330078125,"[('H', 0.99609375), ('I', 0.00360107421875)]"
34,9,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
34,10,6,H,H,0.0022125244140625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
35,5,1,I,I,0.000499725341796875,"[('I', 1.0), ('H', 0.00048828125)]"
36,5,6,H,H,0.000720977783203125,"[('H', 1.0), ('I', 0.00070953369140625)]"
36,6,6,H,H,0.0067138671875,"[('H', 0.9921875), ('I', 0.006744384765625)]"
36,7,6,H,H,0.00171661376953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
36,8,6,H,H,0.0003070831298828125,"[('H', 1.0), ('I', 0.0002956390380859375)]"
36,9,6,H,H,0.0013580322265625,"[('H', 1.0), ('I', 0.0013275146484375)]"
36,10,6,H,H,0.000362396240234375,"[('H', 1.0), ('I', 0.000335693359375)]"
37,5,6,I,I,0.349609375,"[('I', 0.703125), ('H', 0.29296875)]"
37,6,6,I,I,0.00872802734375,"[('I', 0.9921875), ('H', 0.0086669921875)]"
37,7,6,I,I,0.007659912109375,"[('I', 0.9921875), ('H', 0.00762939453125)]"
37,8,6,I,I,0.00201416015625,"[('I', 0.99609375), ('H', 0.00193023681640625)]"
37,9,6,I,I,0.002044677734375,"[('I', 0.99609375), ('H', 0.00193023681640625)]"
37,10,6,I,I,0.0206298828125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
38,5,1,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
39,5,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
39,6,6,H,H,2.6875,"[('I', 0.93359375), ('H', 0.06787109375)]"
39,7,6,I,I,2.6875,"[('H', 0.93359375), ('I', 0.06787109375)]"
39,8,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
39,9,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
39,10,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
40,5,1,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
41,5,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
41,6,6,H,H,3.765625,"[('I', 0.9765625), ('H', 0.023193359375)]"
41,7,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
41,8,6,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
41,9,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
41,10,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
42,5,1,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
43,5,6,H,H,0.00091552734375,"[('H', 1.0), ('I', 0.000911712646484375)]"
43,6,6,I,I,4.375,"[('H', 0.98828125), ('I', 0.0125732421875)]"
43,7,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
43,8,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
43,9,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
43,10,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
44,5,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
44,6,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
44,7,6,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
44,8,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
44,9,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
44,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
45,5,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
45,6,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
45,7,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
45,8,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
45,9,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
45,10,6,I,I,3.765625,"[('H', 0.9765625), ('I', 0.023193359375)]"
46,5,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
46,6,6,H,H,0.007598876953125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
46,7,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
46,8,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
46,9,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
46,10,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
47,5,1,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
48,5,1,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
49,5,1,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
50,5,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
50,6,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
50,7,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
50,8,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
50,9,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
50,10,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
51,5,1,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
52,5,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
52,6,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
52,7,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
52,8,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
52,9,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
52,10,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
53,5,6,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
53,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
53,7,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
53,8,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
53,9,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
53,10,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
54,5,6,H,H,4.875,"[('I', 0.9921875), ('H', 0.00762939453125)]"
54,6,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
54,7,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
54,8,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
54,9,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
54,10,6,I,I,0.0036163330078125,"[('I', 0.99609375), ('H', 0.00360107421875)]"
55,5,1,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
56,5,1,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
57,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
58,5,1,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
59,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
60,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
61,5,1,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
62,5,1,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
63,5,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
63,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
63,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
63,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
63,9,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
63,10,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
64,5,6,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
64,6,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
64,7,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
64,8,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
64,9,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
64,10,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
65,5,1,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
66,5,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
66,6,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
66,7,6,I,I,2.015625,"[('H', 0.8671875), ('I', 0.1328125)]"
66,8,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
66,9,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
66,10,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
67,5,1,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
68,5,6,I,I,2.6875,"[('H', 0.93359375), ('I', 0.06787109375)]"
68,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
68,7,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
68,8,6,H,H,0.0013427734375,"[('H', 1.0), ('I', 0.0013275146484375)]"
68,9,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
68,10,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
69,5,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
69,6,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
69,7,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
69,8,6,H,H,0.00171661376953125,"[('H', 1.0), ('I', 0.00170135498046875)]"
69,9,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
69,10,6,H,H,0.001983642578125,"[('H', 0.99609375), ('I', 0.00193023681640625)]"
70,5,1,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
71,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
72,5,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
72,6,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
72,7,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
72,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
72,9,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
72,10,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
73,5,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
73,6,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
73,7,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
73,8,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
73,9,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
73,10,6,I,I,0.0098876953125,"[('I', 0.98828125), ('H', 0.00982666015625)]"
74,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
75,5,1,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
76,5,1,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
77,5,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
77,6,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
77,7,6,H,H,2.125,"[('I', 0.87890625), ('H', 0.11962890625)]"
77,8,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
77,9,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
77,10,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
78,5,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
78,6,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
78,7,6,H,H,0.0019378662109375,"[('H', 1.0), ('I', 0.00193023681640625)]"
78,8,6,H,H,0.0015106201171875,"[('H', 1.0), ('I', 0.00150299072265625)]"
78,9,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
78,10,6,H,H,0.000606536865234375,"[('H', 1.0), ('I', 0.000553131103515625)]"
79,5,1,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
80,5,1,H,H,0.00118255615234375,"[('H', 1.0), ('I', 0.00116729736328125)]"
81,5,1,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
82,5,1,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
83,5,1,I,I,0.01104736328125,"[('I', 0.98828125), ('H', 0.0111083984375)]"
84,5,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
84,6,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
84,7,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
84,8,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
84,9,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
84,10,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
85,5,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
85,6,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
85,7,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
85,8,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
85,9,6,H,H,2.8125,"[('I', 0.94140625), ('H', 0.06005859375)]"
85,10,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
86,5,1,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
87,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
87,6,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
87,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
87,8,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
87,9,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
87,10,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
88,5,1,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
89,5,6,H,H,0.00860595703125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
89,6,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
89,7,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
89,8,6,I,I,3.53125,"[('H', 0.96875), ('I', 0.029296875)]"
89,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
89,10,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
90,5,1,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
91,5,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
91,6,6,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
91,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
91,8,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
91,9,6,H,H,2.015625,"[('I', 0.8671875), ('H', 0.1328125)]"
91,10,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
92,5,1,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
93,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
94,5,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
94,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
94,7,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
94,8,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
94,9,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
94,10,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
95,5,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
95,6,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
95,7,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
95,8,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
95,9,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
95,10,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
96,5,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
96,6,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
96,7,6,I,I,1.2265625,"[('H', 0.70703125), ('I', 0.29296875)]"
96,8,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
96,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
96,10,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
97,5,1,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
98,5,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
98,6,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
98,7,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
