game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
16,5,6,I,I,0.00135040283203125,"[('I', 1.0), ('H', 0.0013275146484375)]"
16,6,6,I,I,0.000514984130859375,"[('I', 1.0), ('H', 0.00048828125)]"
16,7,6,I,I,0.0012054443359375,"[('I', 1.0), ('H', 0.00116729736328125)]"
16,8,6,I,I,0.0028533935546875,"[('I', 0.99609375), ('H', 0.0028076171875)]"
16,9,6,I,I,0.00075531005859375,"[('I', 1.0), ('H', 0.00070953369140625)]"
16,10,6,I,I,0.00125885009765625,"[('I', 1.0), ('H', 0.00116729736328125)]"
17,5,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
17,6,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
17,7,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
17,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
17,9,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
17,10,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
18,5,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
18,6,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
18,7,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
18,8,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
18,9,6,H,H,0.005950927734375,"[('H', 0.9921875), ('I', 0.005950927734375)]"
18,10,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
19,5,6,I,I,2.9375,"[('H', 0.9453125), ('I', 0.052978515625)]"
19,6,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
19,7,6,H,H,0.01611328125,"[('H', 0.984375), ('I', 0.015625)]"
19,8,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
19,9,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
19,10,6,I,I,2.34375,"[('H', 0.90625), ('I', 0.09619140625)]"
20,5,1,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
21,5,1,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
22,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
22,6,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
22,7,6,H,H,0.0159912109375,"[('H', 0.984375), ('I', 0.015625)]"
22,8,6,H,H,0.0024871826171875,"[('H', 0.99609375), ('I', 0.002471923828125)]"
22,9,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
22,10,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
23,5,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
23,6,6,I,I,0.00360107421875,"[('I', 0.99609375), ('H', 0.00360107421875)]"
23,7,6,I,I,0.023193359375,"[('I', 0.9765625), ('H', 0.023193359375)]"
23,8,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
23,9,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
23,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
24,5,6,I,I,0.003204345703125,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
24,6,6,I,I,0.000537872314453125,"[('I', 1.0), ('H', 0.00048828125)]"
24,7,6,I,I,0.00063323974609375,"[('I', 1.0), ('H', 0.000553131103515625)]"
24,8,6,I,I,0.000362396240234375,"[('I', 1.0), ('H', 0.000335693359375)]"
24,9,6,I,I,0.00136566162109375,"[('I', 1.0), ('H', 0.0013275146484375)]"
24,10,6,I,I,0.0025482177734375,"[('I', 0.99609375), ('H', 0.002471923828125)]"
25,5,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
25,6,6,H,H,3.171875,"[('I', 0.95703125), ('H', 0.0419921875)]"
25,7,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
25,8,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
25,9,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
25,10,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
26,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
26,6,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
26,7,6,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
26,8,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
26,9,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
26,10,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
27,5,6,I,I,0.000919342041015625,"[('I', 1.0), ('H', 0.000911712646484375)]"
27,6,6,I,I,0.000812530517578125,"[('I', 1.0), ('H', 0.000804901123046875)]"
27,7,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
27,8,6,I,I,0.0001697540283203125,"[('I', 1.0), ('H', 0.0001583099365234375)]"
27,9,6,I,I,0.00118255615234375,"[('I', 1.0), ('H', 0.00116729736328125)]"
27,10,6,I,I,0.0001544952392578125,"[('I', 1.0), ('H', 0.00014019012451171875)]"
28,5,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
28,6,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
28,7,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
28,8,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
28,9,6,H,H,0.001708984375,"[('H', 1.0), ('I', 0.00170135498046875)]"
28,10,6,H,H,0.0028076171875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
29,5,1,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
30,5,1,I,I,0.00171661376953125,"[('I', 1.0), ('H', 0.00170135498046875)]"
31,5,1,H,H,2.234375,"[('I', 0.89453125), ('H', 0.10693359375)]"
32,5,1,I,I,0.0036163330078125,"[('I', 0.99609375), ('H', 0.00360107421875)]"
33,5,1,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
34,5,6,I,I,0.0005645751953125,"[('I', 1.0), ('H', 0.000553131103515625)]"
34,6,6,I,I,0.00019168853759765625,"[('I', 1.0), ('H', 0.000179290771484375)]"
34,7,6,I,I,0.000732421875,"[('I', 1.0), ('H', 0.00070953369140625)]"
34,8,6,I,I,0.00074005126953125,"[('I', 1.0), ('H', 0.00070953369140625)]"
34,9,6,I,I,0.000247955322265625,"[('I', 1.0), ('H', 0.00020313262939453125)]"
34,10,6,I,I,0.000537872314453125,"[('I', 1.0), ('H', 0.000431060791015625)]"
35,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
35,6,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
35,7,6,H,H,0.007598876953125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
35,8,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
35,9,6,I,I,2.34375,"[('H', 0.90625), ('I', 0.09619140625)]"
35,10,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
36,5,1,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
37,5,6,I,I,0.005950927734375,"[('I', 0.9921875), ('H', 0.005950927734375)]"
37,6,6,I,I,0.000301361083984375,"[('I', 1.0), ('H', 0.0002956390380859375)]"
37,7,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
37,8,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
37,9,6,I,I,0.000720977783203125,"[('I', 1.0), ('H', 0.00070953369140625)]"
37,10,6,I,I,0.000392913818359375,"[('I', 1.0), ('H', 0.0003795623779296875)]"
38,5,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
38,6,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
38,7,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
38,8,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
38,9,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
38,10,6,H,H,2.34375,"[('I', 0.90625), ('H', 0.09619140625)]"
39,5,6,H,H,0.000629425048828125,"[('H', 1.0), ('I', 0.0006256103515625)]"
39,6,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
39,7,6,H,H,0.00103759765625,"[('H', 1.0), ('I', 0.00102996826171875)]"
39,8,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
39,9,6,H,H,0.001708984375,"[('H', 1.0), ('I', 0.00170135498046875)]"
39,10,6,H,H,0.00118255615234375,"[('H', 1.0), ('I', 0.00116729736328125)]"
40,5,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
40,6,6,H,H,0.00055694580078125,"[('H', 1.0), ('I', 0.000553131103515625)]"
40,7,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
40,8,6,H,H,0.001708984375,"[('H', 1.0), ('I', 0.00170135498046875)]"
40,9,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
40,10,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
41,5,6,H,H,5.5,"[('I', 0.99609375), ('H', 0.00408935546875)]"
41,6,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
41,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
41,8,6,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
41,9,6,I,I,0.0024871826171875,"[('I', 0.99609375), ('H', 0.002471923828125)]"
41,10,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
42,5,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
42,6,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
42,7,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
42,8,6,H,H,0.001708984375,"[('H', 1.0), ('I', 0.00170135498046875)]"
42,9,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
42,10,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
43,5,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
43,6,6,H,H,1.2265625,"[('I', 0.703125), ('H', 0.29296875)]"
43,7,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
43,8,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
43,9,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
43,10,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
44,5,6,I,I,0.0028076171875,"[('I', 0.99609375), ('H', 0.0028076171875)]"
44,6,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
44,7,6,I,I,0.000492095947265625,"[('I', 1.0), ('H', 0.00048828125)]"
44,8,6,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
44,9,6,I,I,0.000812530517578125,"[('I', 1.0), ('H', 0.000804901123046875)]"
44,10,6,I,I,0.0004405975341796875,"[('I', 1.0), ('H', 0.000431060791015625)]"
45,5,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
45,6,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
45,7,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
45,8,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
45,9,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
45,10,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
46,5,1,H,H,0.00103759765625,"[('H', 1.0), ('I', 0.00102996826171875)]"
47,5,1,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
48,5,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
48,6,6,I,I,0.007598876953125,"[('I', 0.9921875), ('H', 0.00762939453125)]"
48,7,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
48,8,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
48,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
48,10,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
49,5,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
49,6,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
49,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
49,8,6,I,I,0.01104736328125,"[('I', 0.98828125), ('H', 0.0111083984375)]"
49,9,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
49,10,6,I,I,0.0206298828125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
50,5,1,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
51,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
51,6,6,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
51,7,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
51,8,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
51,9,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
51,10,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
52,5,1,I,I,0.00408935546875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
53,5,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
53,6,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
53,7,6,I,I,0.001708984375,"[('I', 1.0), ('H', 0.00170135498046875)]"
53,8,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
53,9,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
53,10,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
54,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
54,6,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
54,7,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
54,8,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
54,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
54,10,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
55,5,6,I,I,5.5,"[('H', 0.99609375), ('I', 0.00408935546875)]"
55,6,6,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
55,7,6,I,I,4.75,"[('H', 0.9921875), ('I', 0.0086669921875)]"
55,8,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
55,9,6,I,I,2.125,"[('H', 0.87890625), ('I', 0.11962890625)]"
55,10,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
56,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
56,6,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
56,7,6,I,I,1.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
56,8,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
56,9,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
56,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
57,5,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
57,6,6,I,I,0.00860595703125,"[('I', 0.9921875), ('H', 0.0086669921875)]"
57,7,6,I,I,0.0067138671875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
57,8,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
57,9,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
57,10,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
58,5,1,I,I,0.00103759765625,"[('I', 1.0), ('H', 0.00102996826171875)]"
59,5,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
59,6,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
59,7,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
59,8,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
59,9,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
59,10,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
60,5,1,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
61,5,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
61,6,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
61,7,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
61,8,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
61,9,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
61,10,6,H,H,0.01104736328125,"[('H', 0.98828125), ('I', 0.0111083984375)]"
62,5,1,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
63,5,1,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
64,5,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
64,6,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
64,7,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
64,8,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
64,9,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
64,10,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
65,5,6,H,H,3.171875,"[('I', 0.95703125), ('H', 0.0419921875)]"
65,6,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
65,7,6,H,H,2.234375,"[('I', 0.89453125), ('H', 0.10693359375)]"
65,8,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
65,9,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
65,10,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
66,5,1,H,H,0.349609375,"[('H', 0.703125), ('I', 0.29296875)]"
67,5,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
67,6,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
67,7,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
67,8,6,I,I,0.0159912109375,"[('I', 0.984375), ('H', 0.015625)]"
67,9,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
67,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
68,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
68,6,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
68,7,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
68,8,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
68,9,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
68,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
69,5,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
69,6,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
69,7,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
69,8,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
69,9,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
69,10,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
70,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
71,5,6,H,H,2.015625,"[('I', 0.8671875), ('H', 0.1328125)]"
71,6,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
71,7,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
71,8,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
71,9,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
71,10,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
72,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
73,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
74,5,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
74,6,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
74,7,6,H,H,0.0159912109375,"[('H', 0.984375), ('I', 0.015625)]"
74,8,6,H,H,0.007598876953125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
74,9,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
74,10,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
75,5,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
75,6,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
75,7,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
75,8,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
75,9,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
75,10,6,H,H,0.007598876953125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
76,5,1,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
77,5,1,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
78,5,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
78,6,6,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
78,7,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
78,8,6,I,I,0.0159912109375,"[('I', 0.984375), ('H', 0.015625)]"
78,9,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
78,10,6,I,I,0.0086669921875,"[('I', 0.9921875), ('H', 0.0086669921875)]"
79,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
