game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
42,5,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
42,6,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
42,7,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
42,8,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
42,9,6,H,H,2.015625,"[('I', 0.8671875), ('H', 0.1328125)]"
42,10,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
43,5,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
43,6,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
43,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
43,8,6,H,H,3.40625,"[('I', 0.96875), ('H', 0.033203125)]"
43,9,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
43,10,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
44,5,1,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
45,5,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
45,6,6,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
45,7,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
45,8,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
45,9,6,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
45,10,6,I,I,1.2265625,"[('H', 0.70703125), ('I', 0.29296875)]"
46,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
46,6,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
46,7,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
46,8,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
46,9,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
46,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
47,5,1,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
48,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
48,6,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
48,7,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
48,8,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
48,9,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
48,10,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
49,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
50,5,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
50,6,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
50,7,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
50,8,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
50,9,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
50,10,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
51,5,1,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
52,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
52,6,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
52,7,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
52,8,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
52,9,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
52,10,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
53,5,1,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
54,5,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
54,6,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
54,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
54,8,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
54,9,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
54,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
55,5,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
55,6,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
55,7,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
55,8,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
55,9,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
55,10,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
56,5,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
56,6,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
56,7,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
56,8,6,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
56,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
56,10,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
57,5,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
57,6,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
57,7,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
57,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
57,9,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
57,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
58,5,1,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
59,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
60,5,1,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
61,5,1,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
62,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
63,5,1,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
64,5,1,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
65,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
65,6,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
65,7,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
65,8,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
65,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
65,10,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
66,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
67,5,1,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
68,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
69,5,1,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
70,5,1,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
71,5,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
71,6,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
71,7,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
71,8,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
71,9,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
71,10,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
72,5,1,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
73,5,6,H,H,2.9375,"[('I', 0.9453125), ('H', 0.052978515625)]"
73,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
73,7,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
73,8,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
73,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
73,10,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
74,5,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
74,6,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
74,7,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
74,8,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
74,9,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
74,10,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
75,5,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
75,6,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
75,7,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
75,8,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
75,9,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
75,10,6,H,H,0.01422119140625,"[('H', 0.984375), ('I', 0.0142822265625)]"
76,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
77,5,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
77,6,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
77,7,6,H,H,0.0125732421875,"[('H', 0.98828125), ('I', 0.0125732421875)]"
77,8,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
77,9,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
77,10,6,I,I,3.28125,"[('H', 0.9609375), ('I', 0.03759765625)]"
78,5,6,H,H,2.015625,"[('I', 0.8671875), ('H', 0.1328125)]"
78,6,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
78,7,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
78,8,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
78,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
78,10,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
79,5,1,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
80,5,1,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
81,5,1,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
82,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
82,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
82,7,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
82,8,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
82,9,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
82,10,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
83,5,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
83,6,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
83,7,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
83,8,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
83,9,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
83,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
84,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
85,5,1,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
86,5,1,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
87,5,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
87,6,6,H,H,0.006103515625,"[('H', 0.9921875), ('I', 0.005950927734375)]"
87,7,6,H,H,0.0087890625,"[('H', 0.9921875), ('I', 0.0086669921875)]"
87,8,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
87,9,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
87,10,6,H,H,0.005401611328125,"[('H', 0.99609375), ('I', 0.0052490234375)]"
88,5,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
88,6,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
88,7,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
88,8,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
88,9,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
88,10,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
89,5,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
89,6,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
89,7,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
89,8,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
89,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
89,10,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
90,5,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
90,6,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
90,7,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
90,8,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
90,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
90,10,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
91,5,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
91,6,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
91,7,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
91,8,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
91,9,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
91,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
92,5,1,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
93,5,1,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
